"pathway","phnx_z_score","mean_path_score","sd_path_score","phnx_p_val"
"ww domain binding",2.03498738328213,0.00614341910869189,0.00286780436988352,0.056
"atpase binding",1.97523087495061,0.014280862302403,0.00455500211257284,0.05
"p53 binding",1.89588734112259,0.0087354953652648,0.00343030115180708,0.052
"protein kinase a catalytic subunit binding",1.86997761187725,0.00260087250870129,0.00178980090548494,0.066
"translation regulator activity nucleic acid binding",1.81906792031784,0.00602663470900734,0.00286632499747676,0.056
"mitogen activated protein kinase kinase kinase binding",1.79649952192292,0.00341339673686525,0.00209745369712728,0.066
"cyclin binding",1.71089233540029,0.00589910799317295,0.00281824649075032,0.076
"protein kinase b binding",1.64046451973229,0.00198638597114405,0.00150007539454267,0.08
"translation repressor activity",1.62895295633055,0.00526113393357082,0.00252886863396559,0.072
"smad binding",1.60080153169873,0.0175544531185333,0.00486904454418888,0.07
"icosanoid binding",1.56765828930643,0.00199495831926834,0.00164858258305355,0.076
"protein homodimerization activity",1.52672909547251,0.127809170433135,0.0121436397312441,0.068
"pre mrna binding",1.49168392175447,0.00202797145919249,0.00169576475818551,0.08
"mitogen activated protein kinase binding",1.4739459057414,0.00480378932007807,0.00245509424277761,0.106
"lncrna binding",1.45415029509102,0.00126304046084988,0.00124067485978037,0.08
"translation regulator activity",1.42183326705618,0.0112440737615798,0.00399015305234028,0.086
"alpha 1 3 fucosyltransferase activity",1.42110463583819,0.00387677404755232,0.00217724328634405,0.106
"mrna 5 utr binding",1.39428863351161,0.00275799162294061,0.00199638084250406,0.092
"transcription regulator inhibitor activity",1.38503805580328,0.00326766478954596,0.00203580356346115,0.096
"protein kinase a binding",1.37105901507949,0.0087317876521156,0.00314937766007512,0.094
"icosanoid receptor activity",1.34933867242819,0.00661952038931122,0.00289403814375977,0.116
"4 galactosyl n acetylglucosaminide 3 alpha l fucosyltransferase activity",1.32137816469718,0.00391994517363491,0.00230889194554511,0.124
"alpha actinin binding",1.30229173134156,0.00877292919205502,0.00340209694440577,0.108
"leucine zipper domain binding",1.25810520943435,0.000725279654834594,0.00101413113346033,0.072
"rna binding",1.24894041462593,0.136483330595191,0.0138178072722795,0.108
"oxysterol binding",1.23625953716703,0.00140279751838534,0.00133752155192221,0.108
"prostanoid receptor activity",1.231370222517,0.00463687487587595,0.00248828858548076,0.132
"bile acid binding",1.2123880357345,0.00389153898080258,0.00209384292796495,0.12
"mrna binding",1.16377567433964,0.0268811812557033,0.0057597315326984,0.122
"protein n terminus binding",1.161198472051,0.0121904041586095,0.00420920555467464,0.122
"peptidase activator activity involved in apoptotic process",1.14308001828939,0.00331717789508184,0.0021194424966487,0.118
"lrr domain binding",1.12136233806547,0.00189421067087824,0.00143401441483929,0.118
"ribosome binding",1.11594311587103,0.00191119708850601,0.00157524810753936,0.096
"cysteine type endopeptidase regulator activity involved in apoptotic process",1.0616541611177,0.00869157380900288,0.00341996599080045,0.14
"nuclear androgen receptor binding",1.05270705275598,0.00204693119053991,0.00158815986528072,0.12
"transcription coactivator activity",1.03517891630185,0.0288129363370826,0.00612062144613546,0.166
"molecular transducer activity",1.03417776206978,0.252627403367216,0.0169821508723552,0.154
"5 deoxyribose 5 phosphate lyase activity",1.03329237863318,0.000665214216249296,0.000887221016324299,0.062
"damaged dna binding",1.01653403217,0.00725588047636484,0.00290300418286996,0.148
"actinin binding",1.01419594544158,0.0101165568805663,0.00366300109807118,0.144
"hydroxymethyl formyl and related transferase activity",0.959711208086074,0.00131590738594241,0.00131349710168933,0.102
"receptor signaling protein tyrosine kinase activator activity",0.915400801676005,0.00128832304478419,0.00118218553334428,0.112
"tumor necrosis factor receptor binding",0.889000239308131,0.00742179008854873,0.00313147844416797,0.162
"fucosyltransferase activity",0.853091111101761,0.0059874627441568,0.00274156577398369,0.158
"translation factor activity rna binding",0.849287997546517,0.00479538320843858,0.00251159937841791,0.18
"glutathione transmembrane transporter activity",0.843838235224506,0.00185263401499833,0.00139657793955927,0.124
"guanylate cyclase regulator activity",0.817226565646614,0.000546609404143965,0.000697167212273777,0.094
"mrna 3 utr au rich region binding",0.778410614279465,0.00262759260867097,0.001903543628478,0.146
"magnesium ion transmembrane transporter activity",0.776168621031412,0.000604990173698752,0.000872659300935047,0.062
"tripeptide transmembrane transporter activity",0.752724099768582,0.00260570706401631,0.00184303955572633,0.146
"interleukin 2 receptor binding",0.737830149642198,0.00196240379237133,0.00162012089591176,0.144
"inward rectifier potassium channel activity",0.691130920877923,0.00518959806271596,0.00250237154577088,0.21
"peptide transmembrane transporter activity",0.687733925478516,0.00464903526548369,0.00239004633238627,0.204
"g protein beta gamma subunit complex binding",0.681884968054977,0.00337832017757319,0.00224019398681215,0.182
"protein phosphatase binding",0.659278204069058,0.0227005417593173,0.00545187862756333,0.242
"o palmitoyltransferase activity",0.643618413827102,0.000578031684315647,0.000714753281928676,0.098
"deoxynucleoside kinase activity",0.643142060792975,0.000647719333872374,0.000880624275616536,0.09
"transcription coregulator activity",0.642154190669794,0.0543377114204741,0.00838223643864469,0.26
"translation termination factor activity",0.63522645440224,0.000597795118599606,0.000798822897366021,0.092
"armadillo repeat domain binding",0.632669732927508,0.000689874805288127,0.000988483756902611,0.09
"oxidoreductase activity acting on other nitrogenous compounds as donors",0.629533783450402,0.00137496198436565,0.00133825915205376,0.134
"n acetyllactosaminide beta 1 3 n acetylglucosaminyltransferase activity",0.62878310085527,0.000634651118634792,0.000996455919706472,0.09
"intronic transcription regulatory region sequence specific dna binding",0.627640541043448,0.00127902785070546,0.00115917449601184,0.142
"calcium sensitive guanylate cyclase activator activity",0.620677744963842,0.000619090425956529,0.000801160584200303,0.102
"vitamin d binding",0.613538191571767,0.00199759367233491,0.00146847904802052,0.166
"fk506 binding",0.608024843977287,0.00274921301614086,0.00195775179268755,0.178
"beta 2 microglobulin binding",0.60528361859639,0.000641206653599511,0.000852465135916428,0.106
"nucleoside triphosphate diphosphatase activity",0.59836703057869,0.00130775749051827,0.00126964337142908,0.134
"very long chain 3 ketoacyl coa synthase activity",0.59808120482085,0.00201731751085026,0.00164767709405438,0.176
"histone binding",0.596853972547019,0.0318294672650591,0.00681608561141118,0.258
"beta n acetylhexosaminidase activity",0.581883761045147,0.000543119866444613,0.000671997013988373,0.124
"nucleoside kinase activity",0.578547423091859,0.000652552951014513,0.00097059095218378,0.1
"protein tyrosine threonine phosphatase activity",0.570660759334457,0.00328488607703184,0.00217675504704693,0.176
"rage receptor binding",0.557903257227252,0.00453500352876654,0.00246931266375563,0.214
"map kinase tyrosine serine threonine phosphatase activity",0.530617968945223,0.00340997568564126,0.00210527940025118,0.206
"proteasome binding",0.51568350373025,0.00064685855339485,0.000888189579143392,0.118
"long chain fatty acid binding",0.51289370495006,0.00393670690758881,0.0023093728248696,0.206
"map kinase phosphatase activity",0.480557986549256,0.00346679933195628,0.00220634234116468,0.228
"glycerophosphodiester phosphodiesterase activity",0.476485043633285,0.000619285253855196,0.000892171551356808,0.106
"actin monomer binding",0.472397442307758,0.00536144797230372,0.00260907665761456,0.252
"cyclin dependent protein serine threonine kinase inhibitor activity",0.468769116963367,0.00198104458875605,0.00163931849364938,0.174
"extracellular matrix protein binding",0.460987999818365,0.000608416700524685,0.000826260021774631,0.124
"adp ribose diphosphatase activity",0.460248192456448,0.00065849047073425,0.000906643539183108,0.14
"oligopeptide transmembrane transporter activity",0.458890669162401,0.00398044537524038,0.00225875784167972,0.244
"pheromone receptor activity",0.458281836934766,0.000633464829144941,0.000863783479719535,0.112
"transcription corepressor activity",0.457248972809178,0.0240070261161818,0.0052863125687805,0.298
"ammonia lyase activity",0.431717089700088,0.000728400665189838,0.00115444181757197,0.108
"hormone binding",0.428769695771708,0.0233223142673996,0.00566916504127221,0.322
"solute proton symporter activity",0.427333489082074,0.00252865033693524,0.00166687451589874,0.218
"carbonate dehydratase activity",0.4273003464237,0.00518303370822105,0.0025456058331647,0.262
"ceramide 1 phosphate binding",0.42511474161811,0.000654942349894554,0.000872704281380684,0.152
"macrolide binding",0.417154346276492,0.00405423743424763,0.00232311044881422,0.234
"rna polymerase ii intronic transcription regulatory region sequence specific dna binding",0.417017686241286,0.00141549202476745,0.00141739967699273,0.168
"inositol 1 3 4 5 tetrakisphosphate binding",0.412787628373783,0.00197399362626311,0.00161021503160881,0.184
"s100 protein binding",0.40917415326072,0.00470280219049528,0.00253702366308654,0.278
"lysine n acetyltransferase activity acting on acetyl phosphate as donor",0.399584733869758,0.00136548642916023,0.00139672400950542,0.166
"cysteine type endopeptidase inhibitor activity involved in apoptotic process",0.394464808742809,0.00598501485177985,0.00290145487536088,0.278
"calcium dependent phospholipase a2 activity",0.391844093014429,0.00398493249280364,0.0022838424286062,0.256
"heparan sulfate glucosamine 3 sulfotransferase 1 activity",0.381319429841758,0.00192689691140549,0.00155513788121213,0.19
"rna stem loop binding",0.371445081440424,0.000731670108551043,0.00104258787756711,0.112
"ccr chemokine receptor binding",0.368838608250163,0.0145274686748962,0.00418135732976491,0.318
"phosphatase binding",0.364285763843748,0.0288208302602179,0.00589506167014288,0.334
"succinate transmembrane transporter activity",0.358058610290651,0.00272756816997207,0.00198147451897384,0.214
"adenosine deaminase activity",0.35690593174544,0.000708300836609851,0.000951295735251478,0.156
"flap endonuclease activity",0.351552699078601,0.00120450255236938,0.00105731317522736,0.176
"monocarboxylic acid binding",0.339968731848951,0.0225675847371349,0.00533474595143167,0.356
"lipid phosphatase activity",0.337948447642239,0.000662683671704144,0.00101657605548616,0.124
"peptidase activator activity",0.336722356359621,0.00602247036425615,0.00272051103628169,0.294
"supercoiled dna binding",0.329159125683491,0.000683017564409965,0.0010229840716391,0.144
"myosin light chain binding",0.325939808353375,0.00066134023360064,0.000887544360117682,0.17
"arylesterase activity",0.32158343883136,0.00207009376447968,0.0017537528242528,0.198
"lysophosphatidic acid phosphatase activity",0.317309424836679,0.00069449700520272,0.000982438408577668,0.144
"semaphorin receptor activity",0.309884563419509,0.00403459795803792,0.00222258363504612,0.268
"neuregulin binding",0.307200611707146,0.00260391723935027,0.00184340314785657,0.224
"heparan sulfate sulfotransferase activity",0.304553317273908,0.00203486024893209,0.00159263066645994,0.214
"cullin family protein binding",0.297188012691183,0.00197105511534392,0.00157050534389027,0.224
"phosphatidylcholine sterol o acyltransferase activator activity",0.290133861509937,0.00138034490822974,0.0013957832050254,0.192
"non membrane spanning protein tyrosine phosphatase activity",0.281924923756152,0.00274517640451813,0.00196557480497027,0.256
"phosphatidylinositol phosphate kinase activity",0.281575379905931,0.000643527819247538,0.000822500942848595,0.182
"ccr1 chemokine receptor binding",0.276203017976589,0.00222918272715833,0.00195158404705312,0.214
"metallodipeptidase activity",0.274018804527375,0.0012808095402288,0.00129176147681191,0.184
"intramolecular transferase activity phosphotransferases",0.273042684721312,0.000599302646278375,0.000852245221815964,0.194
"dna directed dna polymerase activity",0.263177333098373,0.00322667007221025,0.00222825294613489,0.248
"cyclin dependent protein serine threonine kinase activator activity",0.261371574603094,0.00279346424852338,0.00212544663481793,0.24
"m7g 5 pppn diphosphatase activity",0.260231129135702,0.00193024201218941,0.00149825243633542,0.224
"u2 snrna binding",0.253529813395443,0.00123065916768974,0.00112791539759249,0.21
"glial cell derived neurotrophic factor receptor activity",0.253108833875485,0.000608006864786148,0.000861200603549237,0.192
"lysine acetylated histone binding",0.251964680122351,0.00133532394658323,0.00130893404071518,0.206
"cytoskeletal anchor activity",0.247631508033044,0.00532572574279402,0.00273092188501639,0.306
"rna dna hybrid ribonuclease activity",0.242414938905679,0.00124845312471007,0.0012419022049882,0.188
"calcium dependent protein serine threonine phosphatase regulator activity",0.238656879252035,0.0012791544765787,0.00120779217940504,0.216
"epoxide hydrolase activity",0.238441137527411,0.00206446068024525,0.00170699951875909,0.224
"tumor necrosis factor receptor superfamily binding",0.235811557039611,0.0101134111849788,0.00371971934176237,0.342
"atp dependent dna dna annealing activity",0.231639272041919,0.000756492636042822,0.00110837481395624,0.166
"chromatin insulator sequence binding",0.22996084403303,0.000653591268055607,0.00102106192716888,0.176
"phosphatidylinositol kinase activity",0.225144652746957,0.000665987108157424,0.000928899371999501,0.198
"nedd8 transferase activity",0.220534011861738,0.00063629332043638,0.000796827343679568,0.224
"interleukin 12 receptor binding",0.219706184169085,0.00197728344896677,0.00168379624662848,0.224
"mhc class ib protein binding",0.212945991014082,0.00275200174796555,0.00195797678684177,0.258
"phosphotransferase activity nitrogenous group as acceptor",0.210937945841161,0.00132203665565612,0.00133510236750267,0.2
"1 phosphatidylinositol 3 kinase activity",0.210514190784296,0.000678988436888176,0.000931696799556438,0.214
"phosphatidylinositol 3 kinase activity",0.209204777069351,0.000666393918785616,0.000997730161048417,0.178
"immunoglobulin receptor binding",0.205916949810154,0.00944244052667273,0.00367273116697223,0.338
"growth hormone receptor binding",0.199898698401953,0.00138814902520608,0.00138924926185233,0.194
"calmodulin dependent protein kinase activity",0.192496432353491,0.00328335043814877,0.0020191329662808,0.288
"mannose binding",0.189384668935479,0.00408848426898112,0.00227058838949903,0.312
"protein self association",0.187123997780402,0.0146096939466843,0.00422218816135571,0.376
"dinucleotide phosphatase activity",0.186631359487512,0.00275246010050978,0.00197634560434059,0.254
"titin binding",0.181672422601748,0.00268424841638625,0.00185775324164337,0.278
"minus end directed microtubule motor activity",0.18068588640079,0.00132712296658792,0.0012777716616549,0.226
"benzodiazepine receptor activity",0.176531050224693,0.000614451793975604,0.000889146014094171,0.218
"fatty acid synthase activity",0.172656108160667,0.00275094474063008,0.00189528673009417,0.278
"retinyl palmitate esterase activity",0.169627419352877,0.00267806449817726,0.00184054386915574,0.276
"coa transferase activity",0.165369604573709,0.00133014784648549,0.00128490841306658,0.24
"molecular adaptor activity",0.165151377116584,0.0787547195334519,0.00987803313451769,0.418
"intramolecular transferase activity",0.163938458577215,0.00134582467032669,0.00130388169458239,0.236
"cardiolipin binding",0.160149078363971,0.000666586915733205,0.000853502948884379,0.23
"2 iron 2 sulfur cluster binding",0.158374710943267,0.000634754883009009,0.000812963450683811,0.236
"glycine transmembrane transporter activity",0.156048013472797,0.00192552320713003,0.00155299762304321,0.258
"tropomyosin binding",0.15425426998091,0.00660119589411261,0.0027997229048726,0.356
"aminoacyltransferase activity",0.152683288494018,0.00314024413517473,0.002027000791107,0.256
"cysteine type endopeptidase activity involved in apoptotic process",0.14393299630757,0.000707667158996628,0.00102125234406365,0.22
"carbon nitrogen ligase activity with glutamine as amido n donor",0.132945739352671,0.00206165250382037,0.00181893957922504,0.238
"excitatory extracellular ligand gated ion channel activity",0.129267996497654,0.00711284422195968,0.00302861321327276,0.344
"rna polymerase i transcription regulatory region sequence specific dna binding",0.127417363025186,0.00068885199093711,0.00102370212745277,0.2
"phosphatidylserine 1 acylhydrolase activity",0.123348597807564,0.0019292199711017,0.00157470301235589,0.26
"5s rrna binding",0.122487266872259,0.000684322111846996,0.00104254705581232,0.216
"glycogen binding",0.119053788547654,0.000649582513178757,0.000946654479691639,0.218
"potassium channel inhibitor activity",0.118799838805234,0.000645442806388019,0.000850156878780734,0.24
"c3hc4 type ring finger domain binding",0.11476201088736,0.000712326985187246,0.000986514097422201,0.21
"alkaline phosphatase activity",0.111346313954427,0.000668378259579185,0.000926762995241043,0.208
"gaba receptor activity",0.10986347442181,0.00274773808607279,0.00199663135911175,0.284
"n n dimethylaniline monooxygenase activity",0.106701254419498,0.00281273674627664,0.00202472812635659,0.288
"histone threonine kinase activity",0.105239625266883,0.00135277340471657,0.00138244343521925,0.23
"protein prenyltransferase activity",0.103890841561176,0.00133688708838235,0.00129290595054838,0.26
"udp galactose beta n acetylglucosamine beta 1 3 galactosyltransferase activity",0.0994569143454412,0.00208985968027628,0.00187349523400116,0.254
"apolipoprotein receptor binding",0.0975728286110153,0.00201889308262616,0.00157975845285122,0.258
"organic acid binding",0.0944851509968484,0.0282790189304542,0.00618712128677353,0.412
"methylated histone binding",0.0943989909098121,0.0072394297708197,0.00313972677973803,0.374
"retinoic acid binding",0.0913005316619968,0.00674041601437784,0.00303477126016756,0.364
"sulfurtransferase activity",0.0907878214566845,0.000684227924783045,0.001075774911271,0.224
"phosphatidylinositol 4 phosphate binding",0.0878444216973807,0.00202202840388054,0.00170752242832339,0.242
"inhibitory extracellular ligand gated ion channel activity",0.0840410729312496,0.00201723030204084,0.00155130702818185,0.262
"nadplus protein lysine adp ribosyltransferase activity",0.082853936775634,0.000643889100265369,0.00084782682699788,0.282
"glucose binding",0.0827748299733068,0.00211310792349104,0.00170401109911063,0.266
"salt transmembrane transporter activity",0.0787445210424984,0.000711926084790321,0.0010829263145514,0.224
"alcohol dehydrogenase nad p plus activity",0.0780310112241376,0.00191908499796773,0.00156016527042216,0.278
"dynactin binding",0.0763161404858899,0.001308723463153,0.00124741226502265,0.288
"beta tubulin binding",0.0760743833176035,0.00680635712716685,0.00292639345354683,0.366
"folic acid binding",0.0745152236022718,0.00331563987155823,0.00211011120520956,0.304
"carbohydrate proton symporter activity",0.0744135708490727,0.000672235045825801,0.000930716917201645,0.268
"protein geranylgeranyltransferase activity",0.0723965413035844,0.00136294722095772,0.00149538849145542,0.242
"dna methyltransferase activity",0.0701382477377475,0.00125939271471361,0.00117627634551205,0.26
"1 phosphatidylinositol 4 phosphate 3 kinase activity",0.0676565008066451,0.00079455797332048,0.00119080739355537,0.224
"tap binding",0.0638983555450133,0.00126833390988395,0.00128331334294895,0.252
"uniporter activity",0.0622632993826292,0.000631601500790566,0.000913341464429657,0.27
"rna polymerase i general transcription initiation factor activity",0.0603117279288969,0.00137312312767608,0.00133916470804957,0.276
"molybdopterin cofactor binding",0.0565432257284143,0.000704429899960815,0.00104482603878037,0.248
"protein tyrosine kinase activator activity",0.0544909392756523,0.00999843298271298,0.00357476824341868,0.39
"dna polymerase activity",0.0543767604911661,0.00397292704924257,0.0021478188573534,0.33
"lipid antigen binding",0.0509744195251647,0.00194177257649426,0.00146505543586278,0.294
"hydrolase activity acting on carbon nitrogen but not peptide bonds in cyclic amides",0.0461058870231724,0.00251401658099348,0.00171186758096279,0.292
"activin receptor activity type i",0.0407619651030354,0.00134762913820668,0.00127710347313967,0.29
"leukotriene b4 20 monooxygenase activity",0.0405520601890456,0.00207346570475056,0.00185237931624495,0.252
"telomerase rna binding",0.0394909602199731,0.00203232365061558,0.00165997615474173,0.3
"aryl sulfotransferase activity",0.0342413885723852,0.00127429380273679,0.00126684102806832,0.282
"serine type exopeptidase activity",0.033930253493882,0.000673560142429778,0.000933813167289653,0.296
"patched binding",0.0329808917701944,0.00201297219105618,0.00167440290449994,0.3
"14 3 3 protein binding",0.0303384623360397,0.00525200654066793,0.00259244703114308,0.354
"abc type glutathione s conjugate transporter activity",0.0296058465320323,0.00192759901973477,0.00167901149743378,0.304
"beta galactoside cmp alpha 2 3 sialyltransferase activity",0.0262675624497371,0.00136447635267541,0.00136009990953696,0.29
"photoreceptor activity",0.0233515095960051,0.00269589333223848,0.00189241802852174,0.31
"dna apurinic or apyrimidinic site endonuclease activity",0.0218777479934153,0.000618173003960692,0.00082424641204709,0.302
"high voltage gated calcium channel activity",0.0146323324160751,0.00135213929472957,0.00134623757747034,0.302
"protein phosphatase 1 binding",0.0144941453562108,0.00463557494536872,0.00238313623294735,0.37
"hemoglobin binding",0.0139837678446704,0.00208501206860092,0.00170272062276386,0.292
"camp dependent protein kinase inhibitor activity",0.0136728166866845,0.00121773253952051,0.00117573248009122,0.294
"acetylesterase activity",0.0125845232354667,0.000630498992730281,0.000791519046408013,0.292
"keratin filament binding",0.00980084696883724,0.000778724595154927,0.00113661616095562,0.298
"tau protein kinase activity",0.00908229750960301,0.00346364811237072,0.00242220426221733,0.308
"ether hydrolase activity",0.00800687687285298,0.00268235183795332,0.00187679751655804,0.332
"phospholipase a2 activity",0.00675463127041971,0.00746794779742413,0.00312834906019615,0.412
"class i dna apurinic or apyrimidinic site endonuclease activity",0.00404328225525192,0.000632346611939283,0.000954434309808298,0.296
"nf kappab binding",0.00302121636080003,0.00134167460944445,0.00140603477647541,0.278
"short chain carboxylesterase activity",0.00198483916210076,0.000638617307369714,0.000928324685741082,0.26
"catalytic activity acting on a rrna",0.000863674758049358,0.000600153424762539,0.000830827761831379,0.306
"single stranded dna endodeoxyribonuclease activity",0,0,0,0
"mannosyltransferase activity",0,0,0,0
"rna polymerase ii activity",0,0,0,0
"tfiid class transcription factor complex binding",0,0,0,0
"trace amine receptor activity",0,0,0,0
"lipid kinase activity",0,0,0,0
"lipopolysaccharide immune receptor activity",0,0,0,0
"opsin binding",0,0,0,0
"g quadruplex rna binding",0,0,0,0
"aminoacyl trna editing activity",0,0,0,0
"double stranded rna adenosine deaminase activity",0,0,0,0
"2 acylglycerol o acyltransferase activity",0,0,0,0
"3 beta hydroxy delta5 steroid dehydrogenase activity",0,0,0,0
"n acetyllactosamine synthase activity",0,0,0,0
"diacylglycerol o acyltransferase activity",0,0,0,0
"dolichyl phosphate mannose protein mannosyltransferase activity",0,0,0,0
"atp dependent peptidase activity",0,0,0,0
"serine type carboxypeptidase activity",0,0,0,0
"galactosylceramidase activity",0,0,0,0
"glycolipid mannosyltransferase activity",0,0,0,0
"inorganic diphosphate phosphatase activity",0,0,0,0
"1 phosphatidylinositol 4 kinase activity",0,0,0,0
"isocitrate dehydrogenase nad p plus activity",0,0,0,0
"ribonuclease p activity",0,0,0,0
"beta galactosidase activity",0,0,0,0
"oligosaccharyl transferase activity",0,0,0,0
"dolichyl diphosphooligosaccharide protein glycotransferase activity",0,0,0,0
"peptide alpha n acetyltransferase activity",0,0,0,0
