"pathway","phnx_z_score","mean_path_score","sd_path_score","phnx_p_val"
"mirna binding",2.886520636918,0.000591177838927251,0.000602079649155725,0.024
"methyl cpg binding",2.63327616447001,0.00065872181695886,0.0007445161961462,0.026
"protein domain specific binding",2.61346472531389,0.0518490804332541,0.00611123376912564,0.012
"r smad binding",2.61308555413517,0.00122685281481245,0.000958664806450505,0.028
"retinoic acid responsive element binding",2.60651487044685,0.000596030763685121,0.000692645047877874,0.026
"hmg box domain binding",2.43402118723603,0.00237560087090242,0.00130134635827005,0.038
"regulatory rna binding",2.3865818921877,0.000612108638379141,0.000719432481460153,0.036
"cyclin binding",2.33461937953674,0.0030726449926733,0.00155606879882812,0.04
"camp response element binding",2.23235963364448,0.000573812350805383,0.00057876683051751,0.044
"interleukin 2 receptor binding",2.20393040612568,0.000595063283559284,0.000709612844081317,0.04
"sumo transferase activity",2.11043796061879,0.000541153301062877,0.000473770314650931,0.054
"rna polymerase ii core promoter sequence specific dna binding",2.10364089102686,0.00173815172295144,0.00114298250122151,0.046
"armadillo repeat domain binding",2.01961944038846,0.000575344427052187,0.000645177925199479,0.04
"core promoter sequence specific dna binding",1.99651715753919,0.00248243824325618,0.00136951403085023,0.044
"transcription regulator inhibitor activity",1.95501332181651,0.00244917440021527,0.00130451721530103,0.054
"peroxisome proliferator activated receptor binding",1.93604546852724,0.00116533186563174,0.000886612564349368,0.048
"fibroblast growth factor receptor activity",1.87134539994855,0.00183404194413743,0.00125367523518454,0.066
"thyroid hormone binding",1.76799911843127,0.00124490133197105,0.000974275572276251,0.068
"glial cell derived neurotrophic factor receptor activity",1.5880852126044,0.00058486784863635,0.000594318648745543,0.064
"neurotrophin receptor activity",1.45083139359187,0.000609751666983357,0.000633391890580587,0.064
"co smad binding",1.44906631335551,0.00117360494227614,0.000847853580102596,0.078
"nuclear retinoid x receptor binding",1.39268993164645,0.00115818138621398,0.000856400426414885,0.09
"protein dimerization activity",1.38868668913769,0.0796402574059612,0.00750021964028641,0.092
"testosterone dehydrogenase nadplus activity",1.37353498600711,0.00182873940956779,0.00114447492995907,0.088
"ubiquitination like modification dependent protein binding",1.37152442982354,0.000593461138414568,0.000690877244836141,0.05
"sumo binding",1.35822481656339,0.000610382825718261,0.000685183572446395,0.072
"cobalamin binding",1.33027070439955,0.000568291601899546,0.000525771569908162,0.07
"smad binding",1.31793923061976,0.00757479638539371,0.0022455598915965,0.102
"nuclear glucocorticoid receptor binding",1.2661977675538,0.00117954478479805,0.000925082070713642,0.086
"oxysterol binding",1.23930217578629,0.000614317955623847,0.000731363292397855,0.08
"endodeoxyribonuclease activity producing 5 phosphomonoesters",1.22653282962831,0.000541712433827343,0.000508041813553456,0.074
"mhc class ii receptor activity",1.2255176075318,0.00177014216048701,0.00103782800336069,0.104
"5 deoxyribose 5 phosphate lyase activity",1.21576866482799,0.000595379198653973,0.000600347841649615,0.08
"gpi anchor binding",1.20953344636909,0.000550199033270474,0.000494665996112844,0.084
"inositol 1 3 4 5 6 pentakisphosphate kinase activity",1.16240352170694,0.00056469254248077,0.000545122406481202,0.076
"nad p h oxidase h2o2 forming activity",1.16101379269081,0.000623966525905416,0.000720196622876541,0.072
"5 3 exodeoxyribonuclease activity",1.14615413629139,0.00056026402322459,0.000527484353636945,0.076
"beta n acetylhexosaminidase activity",1.11099502529645,0.000578846693359083,0.000678346291227201,0.07
"titin binding",1.0980589702332,0.000599165930470917,0.000624426610026743,0.082
"cysteine type endopeptidase regulator activity involved in apoptotic process",1.09166719200008,0.0048379061921878,0.00200509207793162,0.132
"testosterone 17 beta dehydrogenase nadpplus activity",1.08964833384234,0.00238181213830831,0.0013593739060591,0.104
"molecular transducer activity",1.07970608035165,0.108054157914463,0.00905062649963871,0.136
"mhc class ii protein complex binding",1.07318146255073,0.00179684019702836,0.00116026832238345,0.13
"cell matrix adhesion mediator activity",1.05611876747489,0.000596560111240251,0.000657538083552387,0.076
"rna binding",0.994077208082117,0.0461170352784393,0.00583085606264782,0.168
"5 3 exonuclease activity",0.985881347637302,0.000576043910827138,0.000597230577045099,0.072
"endonuclease activity active with either ribo or deoxyribonucleic acids and producing 5 phosphomonoesters",0.977005862036001,0.000555472622902016,0.000623711481937959,0.072
"histone chaperone activity",0.956902326253412,0.000608753370848717,0.000671334878430729,0.094
"flap endonuclease activity",0.945333923746312,0.000584220656281104,0.000614197508529561,0.094
"endoribonuclease activity producing 5 phosphomonoesters",0.93645113822982,0.000570179596106755,0.000635017436138637,0.082
"peptidase activator activity involved in apoptotic process",0.909578540350117,0.00242929166025715,0.00149834818831875,0.106
"exonuclease activity active with either ribo or deoxyribonucleic acids and producing 5 phosphomonoesters",0.878173793622754,0.00179360574204475,0.00110826259265955,0.142
"mhc class ii protein binding",0.87650222987749,0.00113074242780567,0.000846324536444839,0.126
"17 beta hydroxysteroid dehydrogenase nadplus activity",0.852092717819772,0.00297076785705576,0.00136292400203018,0.158
"nf kappab binding",0.85207700755822,0.000609616889167228,0.000666276321797974,0.098
"inositol hexakisphosphate kinase activity",0.816893306667555,0.000632446855772287,0.000692743944826931,0.108
"g protein coupled adenosine receptor activity",0.814354594319646,0.000619496881277882,0.000619122352783142,0.114
"protein membrane adaptor activity",0.806950360074125,0.00409125404180668,0.00169840135501306,0.164
"extracellularly atp gated cation channel activity",0.806618475750537,0.000574229442630894,0.000651446524833852,0.088
"phosphotransferase activity nitrogenous group as acceptor",0.797328257033009,0.00115837136683695,0.000907989330756138,0.114
"n n dimethylaniline monooxygenase activity",0.793922916417778,0.00120068221731344,0.000998582845207497,0.112
"rna dna hybrid ribonuclease activity",0.770365801715898,0.000625363238548744,0.000700289599076431,0.092
"extracellular matrix constituent conferring elasticity",0.744931309944764,0.00357459861770622,0.00156850717625165,0.174
"single stranded dna exodeoxyribonuclease activity",0.739444327914273,0.00120191650741617,0.000918252958251393,0.142
"cyclin dependent protein serine threonine kinase inhibitor activity",0.72686342534202,0.000631528770609293,0.000750907026014722,0.09
"hormone binding",0.725440328527044,0.0106084425819136,0.00280897802462378,0.198
"pentosyltransferase activity",0.723079833789992,0.00293701418909768,0.0014945310569069,0.168
"estradiol 17 beta dehydrogenase activity",0.711977785408535,0.00342396302212728,0.00145060340229353,0.19
"immunoglobulin receptor binding",0.70789944167873,0.00714604342528037,0.00234775438896386,0.206
"atp gated ion channel activity",0.702958770582699,0.00060878596927796,0.000698351449318246,0.098
"oxidoreductase activity acting on nad p h oxygen as acceptor",0.698455938683813,0.00110543195465289,0.000833346743421848,0.138
"acyltransferase activity acyl groups converted into alkyl on transfer",0.682071286597232,0.000608796471104142,0.000727521958428972,0.096
"nuclear retinoic acid receptor binding",0.667327566149721,0.00246238173687016,0.001337190394136,0.192
"exodeoxyribonuclease activity",0.64674330705585,0.0012501052422158,0.000975361012457137,0.164
"oxidoreductase activity acting on the aldehyde or oxo group of donors",0.625155457060893,0.00482219013247231,0.00191346108932473,0.216
"testosterone dehydrogenase nad p activity",0.615159682074569,0.00344905148762336,0.00150420203075422,0.206
"fibroblast growth factor binding",0.610762817723753,0.00477355828662985,0.00190388341571468,0.206
"transcription coactivator activity",0.57455148905962,0.00877991327742348,0.00246929176650174,0.234
"gamma catenin binding",0.569698705032133,0.00346336360182613,0.00145012919792567,0.198
"phosphatidic acid binding",0.556181371606263,0.00119539102430281,0.000990845264249311,0.15
"exoribonuclease activity producing 5 phosphomonoesters",0.5529696246204,0.00112580264522694,0.000861182683399974,0.146
"structural molecule activity conferring elasticity",0.550675110354306,0.00416517616350029,0.00170871807441893,0.218
"3 5 exonuclease activity",0.503489335840923,0.00116922529200383,0.00085957176763148,0.192
"peptidase activator activity",0.501364058563898,0.0035505514399556,0.00156576451965959,0.232
"nadp retinol dehydrogenase activity",0.499640795508764,0.000592261678320938,0.00064368605216082,0.132
"molecular sequestering activity",0.486706548069789,0.00117306127966731,0.000829937112680107,0.162
"phosphotransferase activity phosphate group as acceptor",0.472153171952763,0.00243927843244455,0.00138547142188581,0.178
"hexosaminidase activity",0.462330452990196,0.00123310326923092,0.00105368820729701,0.154
"dna directed dna polymerase activity",0.461059655068771,0.00116477694890636,0.000888053796599195,0.17
"calcium potassium sodium antiporter activity",0.459836149273803,0.00115071028696548,0.000889732737790338,0.168
"aldehyde dehydrogenase nad p plus activity",0.458380239733349,0.00239699352982279,0.00133323724539449,0.222
"tpr domain binding",0.457675011758752,0.000621936683688546,0.000763624224649884,0.13
"exoribonuclease activity",0.442959947648079,0.0012020900832722,0.000902836541424155,0.194
"snorna binding",0.442582544870245,0.00173135637363885,0.00101793563262098,0.224
"protein carrier chaperone",0.421947281794716,0.00123435477849853,0.00100000396950972,0.17
"oxidoreductase activity acting on other nitrogenous compounds as donors cytochrome as acceptor",0.421459415648283,0.000543168198404601,0.000589559292630295,0.138
"muscle alpha actinin binding",0.410321167895119,0.00119013988357619,0.00101640859270342,0.15
"5alpha androstane 3beta 17beta diol dehydrogenase activity",0.401619965982234,0.00130093942131498,0.00106521991245458,0.194
"structural constituent of ribosome",0.39596546483304,0.000631617056176765,0.000690110917068942,0.16
"acidic amino acid transmembrane transporter activity",0.394485449419153,0.000591692584668635,0.000590318985734232,0.176
"chromatin insulator sequence binding",0.375515864280133,0.000581829849004862,0.000640011271324397,0.162
"acrosin binding",0.375009024380668,0.000586733691350673,0.000638573109770966,0.152
"cd4 receptor binding",0.367508694332382,0.00177845976801473,0.00108977159815436,0.224
"oxidoreduction driven active transmembrane transporter activity",0.367468424455969,0.00109216953485156,0.000765421234195892,0.186
"l aspartate transmembrane transporter activity",0.360869271567357,0.000589048734982498,0.000652635507177576,0.158
"cysteine type endopeptidase inhibitor activity involved in apoptotic process",0.356259314846618,0.00300629302012385,0.0016353375729288,0.23
"lysophosphatidic acid phosphatase activity",0.346652420481104,0.000586387151386589,0.000609338096945115,0.162
"nitrite reductase activity",0.343129159478241,0.000585012472671224,0.000602196097264241,0.178
"peptide antigen binding",0.339680667497415,0.00298801528222975,0.00155497504396583,0.228
"semaphorin receptor binding",0.339461829088398,0.00364204463723581,0.00167540589225517,0.268
"l glutamate transmembrane transporter activity",0.338143716342392,0.000597905861155596,0.000670303669554398,0.15
"u3 snorna binding",0.335977283539262,0.000537477958772797,0.000531563001393917,0.176
"calcium cation antiporter activity",0.334813964648476,0.00124311073598801,0.000945990491580455,0.196
"glutamate sodium symporter activity",0.32668415011312,0.000610770948769641,0.000654436054559096,0.172
"oxidoreductase activity acting on metal ions",0.324376597594738,0.00244311947753886,0.00134693379835554,0.24
"histone binding",0.322594371031322,0.0114107066358265,0.00295000354065228,0.306
"mhc protein complex binding",0.322562081791435,0.00355715727274946,0.00157050240742046,0.274
"leukotriene c4 synthase activity",0.314780184355643,0.00121886531372729,0.000955037385392774,0.204
"sulfur amino acid transmembrane transporter activity",0.30941891489807,0.000607351994840428,0.000702002462544314,0.16
"atp dependent chromatin remodeler activity",0.298770875062158,0.00238146974879783,0.00127973269725591,0.252
"p type calcium transporter activity",0.29320891553602,0.001178058695863,0.000963059885677059,0.18
"metalloaminopeptidase activity",0.292698890590401,0.00129656825690472,0.00105189267591654,0.216
"metallochaperone activity",0.291096725080341,0.000593487195597845,0.000623729321418648,0.192
"catalytic activity acting on a trna",0.29104480827163,0.00118635964642453,0.000905438660412648,0.214
"hydroxymethyl formyl and related transferase activity",0.286843444764726,0.000611881123011699,0.000697905075020095,0.17
"exonuclease activity",0.286596903445573,0.00257747029491293,0.00146561111575302,0.264
"aminopeptidase activity",0.280754504799688,0.00183076301583787,0.00107352929085336,0.272
"oxidoreductase activity acting on the aldehyde or oxo group of donors nad or nadp as acceptor",0.272949228687494,0.00410517200017057,0.00166003046731862,0.27
"u1 snrna binding",0.271352426325364,0.000560566654705326,0.00057307170387826,0.194
"molecular function inhibitor activity",0.26772765049618,0.0063904401632899,0.00205365192867769,0.354
"phosphatase inhibitor activity",0.266923072277725,0.00183249084983254,0.00127811260913639,0.224
"toll like receptor 4 binding",0.262043616324632,0.00116477036212746,0.00087868799249866,0.21
"protein self association",0.248768445783798,0.00527391006995458,0.00193730749805448,0.294
"sterol transfer activity",0.247663077948892,0.00114380852031172,0.000879337641042198,0.212
"lipid phosphatase activity",0.245015398775281,0.000640136768182856,0.000642730661779918,0.206
"3 5 exodeoxyribonuclease activity",0.244498843222985,0.000564191929850494,0.000621185442673415,0.174
"selenium binding",0.243114187156344,0.00177622701815562,0.00113463387435885,0.248
"dna polymerase activity",0.233528831525636,0.00175770538425422,0.000945851414591572,0.28
"cardiolipin binding",0.233415098946067,0.000603265727317194,0.00076485822075163,0.172
"single stranded dna helicase activity",0.231770694719027,0.00292413492003107,0.00146709458074626,0.3
"high voltage gated calcium channel activity",0.22815621147419,0.000544579772336874,0.000619661594409111,0.186
"carbon sulfur lyase activity",0.221323489463553,0.00129463304141245,0.00101597492927806,0.23
"glyceraldehyde 3 phosphate dehydrogenase nadplus non phosphorylating activity",0.221060297153818,0.00115760986870737,0.000867120483817994,0.232
"clathrin binding",0.219011756562696,0.00402921068447176,0.00164316110933504,0.316
"mrna 5 utr binding",0.214103040640512,0.000540151414272259,0.000567016496589734,0.198
"nucleoside triphosphate diphosphatase activity",0.213423220232385,0.00115493336498912,0.000841361253660658,0.24
"phosphatidylglycerol binding",0.213156601766124,0.000625071711096098,0.000735250384923602,0.162
"solute proton symporter activity",0.211412474624172,0.00173984325355559,0.00112596736665914,0.228
"single stranded dna 3 5 exodeoxyribonuclease activity",0.204679099053725,0.000581022143684095,0.000659808006539833,0.188
"phosphate ion binding",0.203040403308891,0.00117588798157522,0.000885669428023198,0.228
"ige binding",0.200356301132842,0.00127485449275991,0.00109962414975439,0.216
"icosanoid binding",0.198828410950067,0.00119043665290519,0.00102896908656089,0.2
"calcitonin family receptor activity",0.19435201434275,0.000598149955621921,0.000686563853162885,0.192
"u2 snrna binding",0.190360820412955,0.000587517485328135,0.000675315258697102,0.202
"deoxyribonuclease activity",0.186405082185435,0.0023226171725546,0.00120429844311208,0.284
"oxidoreductase activity acting on other nitrogenous compounds as donors",0.181532937756487,0.000655451456230367,0.00075023331203346,0.2
"ferrous iron binding",0.173380091675649,0.00120712823013309,0.000969805966528567,0.234
"m7g 5 pppn diphosphatase activity",0.172010607737691,0.00174891847977415,0.00110688587694666,0.264
"choline transmembrane transporter activity",0.166471493668893,0.00060357213144016,0.000639363735144414,0.218
"cyclin dependent protein serine threonine kinase regulator activity",0.165676784001338,0.00784721541171893,0.00246838869802217,0.334
"lipopeptide binding",0.162214073370818,0.00172071727516595,0.00105974944747234,0.268
"3 5 cyclic gmp phosphodiesterase activity",0.158184787712149,0.00243197894799232,0.00134148694366651,0.286
"manganese ion transmembrane transporter activity",0.152718931993406,0.000602272704127245,0.00062911850438714,0.224
"organophosphate ester transmembrane transporter activity",0.151771927956666,0.000600529543095035,0.000721335136255207,0.19
"oxidoreductase activity acting on metal ions oxygen as acceptor",0.151099475372464,0.00117896533267049,0.000882680758339067,0.262
"steroid dehydrogenase activity acting on the ch oh group of donors nad or nadp as acceptor",0.148468495964161,0.00480355933614192,0.00187507379537767,0.336
"sterol binding",0.147702695789748,0.00412351512306486,0.00165546358623109,0.354
"n6 methyladenosine containing rna binding",0.144550000768301,0.000572614988617715,0.000615263792424961,0.216
"retinal dehydrogenase activity",0.144095654841286,0.00241125239316898,0.00144246581530844,0.26
"transferrin receptor binding",0.127054785275914,0.00116154341437505,0.000876397560278003,0.252
"sterol transporter activity",0.116953359994618,0.00124800637367298,0.000971170160316892,0.258
"nucleoside diphosphate kinase activity",0.114503539010766,0.00176153049484128,0.00116640863430534,0.264
"molecular adaptor activity",0.101450352460113,0.035317193092982,0.00478063407360683,0.432
"snrna binding",0.0928963336218968,0.000649060996671324,0.0007213423041271,0.222
"phosphatidate phosphatase activity",0.0921890321954122,0.000584297454479383,0.000639041567544577,0.226
"clathrin heavy chain binding",0.0914957417591331,0.0011807363936241,0.000922826627097725,0.268
"sphingosine n acyltransferase activity",0.0909663474580042,0.000599167386360932,0.000748381881642538,0.226
"nad dependent protein deacetylase activity",0.0907334484826491,0.00053270257585973,0.000510131613227661,0.264
"carbohydrate proton symporter activity",0.0893709764681162,0.000541067355457926,0.000535773366171907,0.246
"phosphatidylinositol phosphate 4 phosphatase activity",0.0843877570983562,0.000610434327012626,0.000770522657288828,0.212
"ph domain binding",0.0723599297496116,0.000573379749446758,0.000656661171025928,0.23
"carbonyl reductase nadph activity",0.0716560296314418,0.000629793954038178,0.000698359442442726,0.254
"proline rich region binding",0.0693481703878607,0.00174411325083929,0.00105964366349493,0.3
"modified amino acid transmembrane transporter activity",0.0672739372477156,0.00294891401373025,0.00144203138957866,0.316
"histone serine kinase activity",0.0661011463682523,0.00117432239360642,0.000926710561437632,0.26
"d loop dna binding",0.0644970733577944,0.00111886726712692,0.000805811725655997,0.296
"retinol binding",0.064233431504563,0.00174472847222933,0.00116095568822502,0.288
"calcium dependent protein binding",0.0604245930678061,0.00820754581090296,0.0023699254826805,0.38
"nadp binding",0.0546743745564233,0.00588224074004393,0.00201607888270622,0.37
"lipoteichoic acid binding",0.0542107748856278,0.00117726665706141,0.000936187036482325,0.268
"protein homodimerization activity",0.0521387079187291,0.061563249306826,0.0064323212414136,0.452
"sodium independent organic anion transmembrane transporter activity",0.0466607102842204,0.00116338643814379,0.000895336064785565,0.266
"damaged dna binding",0.0463576581371782,0.00233131021537702,0.00137021361145055,0.32
"cxcr3 chemokine receptor binding",0.0443669481945695,0.00228825446360861,0.00124997664436361,0.34
"epoxide hydrolase activity",0.0396641429308697,0.00115837893435673,0.000887964385694014,0.288
"t cell receptor binding",0.0324702236158175,0.00124625001702225,0.000935462979006906,0.298
"cytoskeletal anchor activity",0.0293600336981489,0.00291636769544857,0.00139932265533512,0.36
"nadplus protein cysteine adp ribosyltransferase activity",0.0286873517792837,0.000561256793880602,0.00061810454181049,0.276
"g protein coupled receptor kinase activity",0.0258210895039199,0.000543267401517369,0.000452177143056642,0.304
"mrna binding",0.0255761679007192,0.00755893978169479,0.00216847462162597,0.396
"arachidonate coa ligase activity",0.020499378800231,0.00119221361492237,0.000975749130486614,0.296
"cis trans isomerase activity",0.0166542550886597,0.00116365882428363,0.000912300846278266,0.298
"androstan 3 alpha 17 beta diol dehydrogenase activity",0.0148815758206426,0.00241483745799633,0.00144395595645501,0.336
"retinal binding",0.0130188731193646,0.00180439446980017,0.00114496623263165,0.318
"phospholipase inhibitor activity",0.0107130883195306,0.00173971376426925,0.00109335075880067,0.318
"fk506 binding",0.00853701190604187,0.00117060221088468,0.000966415942869651,0.272
"protein phosphatase activator activity",0.00834926312593145,0.000576100349062472,0.000569999963237478,0.27
"gdp phosphatase activity",0.00702194880983039,0.00060908238979755,0.000606867955716555,0.276
"single stranded dna endodeoxyribonuclease activity",0,0,0,0
"mannosyltransferase activity",0,0,0,0
"trna binding",0,0,0,0
"rdna binding",0,0,0,0
"peroxisome targeting sequence binding",0,0,0,0
"rna cap binding",0,0,0,0
"rna 7 methylguanosine cap binding",0,0,0,0
"y form dna binding",0,0,0,0
"rna polymerase ii complex binding",0,0,0,0
"rna polymerase iii general transcription initiation factor activity",0,0,0,0
"rna polymerase ii activity",0,0,0,0
"tfiid class transcription factor complex binding",0,0,0,0
"intronic transcription regulatory region sequence specific dna binding",0,0,0,0
"rna polymerase ii intronic transcription regulatory region sequence specific dna binding",0,0,0,0
"rna polymerase i transcription regulatory region sequence specific dna binding",0,0,0,0
"rna polymerase i general transcription initiation factor activity",0,0,0,0
"n acetylglucosamine 6 o sulfotransferase activity",0,0,0,0
"trace amine receptor activity",0,0,0,0
"atpase activator activity",0,0,0,0
"lipid kinase activity",0,0,0,0
"complement component c3b binding",0,0,0,0
"lipopolysaccharide immune receptor activity",0,0,0,0
"opsin binding",0,0,0,0
"g quadruplex rna binding",0,0,0,0
"aminoacyl trna editing activity",0,0,0,0
"dna clamp loader activity",0,0,0,0
"double stranded telomeric dna binding",0,0,0,0
"transcription elongation factor activity",0,0,0,0
"double stranded rna adenosine deaminase activity",0,0,0,0
"protein disulfide isomerase activity",0,0,0,0
"protein glutamine gamma glutamyltransferase activity",0,0,0,0
"beta galactoside cmp alpha 2 3 sialyltransferase activity",0,0,0,0
"2 acylglycerol o acyltransferase activity",0,0,0,0
"3 beta hydroxy delta5 steroid dehydrogenase activity",0,0,0,0
"dna apurinic or apyrimidinic site endonuclease activity",0,0,0,0
"n acetyllactosamine synthase activity",0,0,0,0
"acetyl coa hydrolase activity",0,0,0,0
"acetyl coa c acyltransferase activity",0,0,0,0
"acid phosphatase activity",0,0,0,0
"adenosine deaminase activity",0,0,0,0
"diacylglycerol o acyltransferase activity",0,0,0,0
"dihydropyrimidinase activity",0,0,0,0
"dolichyl phosphate mannose protein mannosyltransferase activity",0,0,0,0
"atp dependent peptidase activity",0,0,0,0
"serine type carboxypeptidase activity",0,0,0,0
"threonine type endopeptidase activity",0,0,0,0
"fructose 2 6 bisphosphate 2 phosphatase activity",0,0,0,0
"galactosylceramidase activity",0,0,0,0
"glycolipid mannosyltransferase activity",0,0,0,0
"guanylate kinase activity",0,0,0,0
"inorganic diphosphate phosphatase activity",0,0,0,0
"1 phosphatidylinositol 4 kinase activity",0,0,0,0
"isocitrate dehydrogenase nad p plus activity",0,0,0,0
"lysine n acetyltransferase activity acting on acetyl phosphate as donor",0,0,0,0
"ribonuclease p activity",0,0,0,0
"deoxyribonuclease i activity",0,0,0,0
"poly a specific ribonuclease activity",0,0,0,0
"trna specific ribonuclease activity",0,0,0,0
"beta galactosidase activity",0,0,0,0
"oligosaccharyl transferase activity",0,0,0,0
"dolichyl diphosphooligosaccharide protein glycotransferase activity",0,0,0,0
"peptide alpha n acetyltransferase activity",0,0,0,0
"phospholipase d activity",0,0,0,0
"1 4 alpha oligoglucan phosphorylase activity",0,0,0,0
"polynucleotide adenylyltransferase activity",0,0,0,0
"protein kinase c activity",0,0,0,0
"nf kappab inducing kinase activity",0,0,0,0
"map kinase activity",0,0,0,0
"ribosomal protein s6 kinase activity",0,0,0,0
"calcium dependent protein serine threonine phosphatase activity",0,0,0,0
"pyruvate dehydrogenase activity",0,0,0,0
"ribose phosphate diphosphokinase activity",0,0,0,0
"thioredoxin disulfide reductase activity",0,0,0,0
"interferon receptor activity",0,0,0,0
"dopamine neurotransmitter receptor activity",0,0,0,0
"histamine receptor activity",0,0,0,0
"nmda glutamate receptor activity",0,0,0,0
"melanocortin receptor activity",0,0,0,0
"g protein coupled opioid receptor activity",0,0,0,0
"somatostatin receptor activity",0,0,0,0
"netrin receptor activity",0,0,0,0
"signal recognition particle binding",0,0,0,0
"nuclear export signal receptor activity",0,0,0,0
"gtpase inhibitor activity",0,0,0,0
"type 1 fibroblast growth factor receptor binding",0,0,0,0
"type 2 fibroblast growth factor receptor binding",0,0,0,0
"type i interferon receptor binding",0,0,0,0
"amino acid proton symporter activity",0,0,0,0
"neutral amino acid sodium symporter activity",0,0,0,0
"proline sodium symporter activity",0,0,0,0
"nucleotide sugar transmembrane transporter activity",0,0,0,0
"atp transmembrane transporter activity",0,0,0,0
"copper ion transmembrane transporter activity",0,0,0,0
"glucose sodium symporter activity",0,0,0,0
"udp n acetylglucosamine transmembrane transporter activity",0,0,0,0
"atp adp antiporter activity",0,0,0,0
"11 cis retinal binding",0,0,0,0
"all trans retinal binding",0,0,0,0
"odorant binding",0,0,0,0
"translation termination factor activity",0,0,0,0
"5s rrna binding",0,0,0,0
"ubiquinol cytochrome c reductase activity",0,0,0,0
"camp response element binding protein binding",0,0,0,0
"poly a binding",0,0,0,0
"c methyltransferase activity",0,0,0,0
"o methyltransferase activity",0,0,0,0
"rna methyltransferase activity",0,0,0,0
"mrna methyltransferase activity",0,0,0,0
"trna methyltransferase activity",0,0,0,0
"eukaryotic initiation factor 4e binding",0,0,0,0
"trna specific adenosine deaminase activity",0,0,0,0
"7s rna binding",0,0,0,0
"rna polymerase ii ctd heptapeptide repeat phosphatase activity",0,0,0,0
"beta glucosidase activity",0,0,0,0
"histone arginine n methyltransferase activity",0,0,0,0
"palmitoyl protein hydrolase activity",0,0,0,0
"translation activator activity",0,0,0,0
"bile acid sodium symporter activity",0,0,0,0
"phosphatidylinositol transfer activity",0,0,0,0
"taste receptor activity",0,0,0,0
"microtubule severing atpase activity",0,0,0,0
"minus end directed microtubule motor activity",0,0,0,0
"ubiquitin like modifier activating enzyme activity",0,0,0,0
