"pathway","phnx_z_score","mean_path_score","sd_path_score","phnx_p_val"
"epithelium development",8.20523753670527,0.12471925228303,0.00827566286145462,0
"intracellular receptor signaling pathway",8.1182477253075,0.0239584499691991,0.00387768311506158,0
"muscle cell fate commitment",8.05431786180544,0.00298177271321765,0.00147987564003345,0
"cell proliferation involved in kidney development",7.76712210783525,0.00405261156029883,0.00159228275181274,0
"regulation of cell proliferation involved in kidney development",7.73558968867812,0.00297925443496206,0.00157410027488471,0
"cell fate commitment",7.71773263774362,0.0320087689347129,0.00479868059308429,0
"ncrna metabolic process",7.66062114367018,0.0165613075521833,0.00354817430916514,0
"norepinephrine biosynthetic process",7.6504508728305,0.00113370458452846,0.000783966243924122,0
"cell fate specification",7.59810456396987,0.0119071351340972,0.00286517509865577,0
"protein sumoylation",7.5356753681255,0.00281475933609181,0.00130887997566446,0
"regulation of transcription from rna polymerase ii promoter in response to hypoxia",7.43977817005491,0.000577106641270802,0.00068774213693271,0.004
"tube morphogenesis",7.39557120239177,0.09779648272341,0.00771518751394846,0
"morphogenesis of a branching structure",7.32523943842932,0.0311047800023371,0.00469611375593203,0
"glomerular mesangium development",7.29403024700485,0.00243168286656146,0.00144846737109091,0
"tissue development",7.26684780259729,0.213255161870868,0.0103299933345081,0
"smoothened signaling pathway involved in ventral spinal cord patterning",7.23434495470333,0.000524905738420784,0.000463118395539182,0.004
"locomotor rhythm",7.23187406135575,0.00177933012749418,0.00118243839603531,0
"embryo development",7.2284317196772,0.113175937497101,0.00875135637342694,0
"embryonic forelimb morphogenesis",7.12457489197516,0.004582880334332,0.00168886980641126,0
"negative regulation of mirna maturation",7.04385130847368,0.000543322722325684,0.000559192430559829,0.004
"smoothened signaling pathway",7.03348025718656,0.00987564074518741,0.0025548273766447,0
"endocrine system development",7.02963211040155,0.0210421171731723,0.00364126148077142,0
"appendage development",6.97123700378208,0.0252488371609215,0.00408057508894325,0
"myotube differentiation involved in skeletal muscle regeneration",6.96508289802164,0.000564756919106003,0.00061501970585505,0.002
"animal organ morphogenesis",6.95559640501159,0.117394937390694,0.0084788453382773,0
"metanephric glomerulus development",6.94225823205434,0.00414822878960695,0.00163603861201338,0
"tube development",6.93263621491011,0.122190395731333,0.00906827565775527,0
"regulation of female gonad development",6.82659815676912,0.00117304010389489,0.000913191666591704,0
"embryonic organ development",6.76843246500218,0.0473928120764467,0.00593824861946441,0
"gland development",6.7441300097669,0.0608918743074464,0.00615279599488718,0
"branching morphogenesis of an epithelial tube",6.74001387474646,0.0244490351081185,0.00427900184978723,0
"metanephros development",6.66057025350464,0.0148241351041506,0.00294769214139658,0
"epithelial tube morphogenesis",6.63205038624881,0.0379081064520724,0.00501544986827024,0
"metanephric nephron development",6.54680442731265,0.0082712332639494,0.00257672403382343,0
"embryonic morphogenesis",6.54364605274692,0.0705715699391876,0.00654429954641885,0
"pancreatic a cell differentiation",6.53919798072482,0.00176438452383445,0.00109184546153598,0
"s shaped body morphogenesis",6.5391003056226,0.00119091759755975,0.000859664386930286,0.002
"metanephric part of ureteric bud development",6.53409511640213,0.00114556968206307,0.000842415678787291,0
"circadian regulation of gene expression",6.50835377095698,0.00814464676838543,0.00240611860587523,0
"negative regulation of cell proliferation involved in kidney development",6.50396631081829,0.00173446307488484,0.0011126882335097,0
"neuron fate commitment",6.48105010158393,0.00639967118826462,0.00210499890939445,0
"segmentation",6.47272786833814,0.0115226268434199,0.0027530418271529,0
"transdifferentiation",6.47027591759151,0.000577342207441689,0.000679268869049144,0.006
"embryo development ending in birth or egg hatching",6.40794775101783,0.066846909287764,0.0071950689593741,0
"distal tubule development",6.37573174950881,0.00118248632198083,0.000916235873372715,0
"neuron fate specification",6.31782629536256,0.00357544359899475,0.00158200811291409,0
"cell fate specification involved in pattern specification",6.19668922949233,0.000542186442748061,0.000537880374573016,0.006
"metanephric s shaped body morphogenesis",6.18717818819795,0.00115213704056805,0.000914829351948721,0.004
"epithelial cell differentiation",6.08755744468911,0.0812541918231291,0.00724580524261714,0
"transcription initiation at rna polymerase ii promoter",6.08322296305212,0.00520924796820327,0.00186243658859321,0
"spinal cord development",6.04798030443824,0.00877429330832092,0.00248462278746785,0
"positive regulation of gonad development",6.02966700188902,0.0017925133510289,0.00113048251373331,0
"regulation of smoothened signaling pathway",6.02416764760055,0.00583338720344182,0.0019425425519215,0
"regulation of transcription regulatory region dna binding",5.9737675468819,0.00504540489106148,0.001680594843338,0
"satellite cell activation involved in skeletal muscle regeneration",5.96086528699566,0.000605416753838654,0.000711809979957319,0.006
"appendage morphogenesis",5.95044370270627,0.0222663059161714,0.00403449443566938,0
"regulation of rna polymerase ii transcription preinitiation complex assembly",5.91712915245901,0.00116024142560491,0.000929368973051884,0.002
"his purkinje system development",5.85483573223654,0.0017772234245349,0.0010845017618909,0
"embryonic organ morphogenesis",5.81348593346228,0.0321024156733474,0.00502839063419915,0
"tissue morphogenesis",5.80688870040576,0.0707623402635072,0.00677637465784496,0
"dna templated transcription initiation",5.77670054900656,0.00642260735105083,0.00211383639125027,0
"stem cell differentiation",5.77225767455434,0.0279027385056834,0.00455084722456472,0
"ear morphogenesis",5.7602427425094,0.0175477035340009,0.00334094598869532,0
"skeletal muscle satellite cell activation",5.74338708801113,0.000609402598260203,0.000738069277080718,0.006
"ventral spinal cord development",5.68917512678969,0.00397313969235984,0.0015859095523225,0.004
"regulation of cell differentiation",5.67775105210245,0.155662053124528,0.00949305604319926,0
"renal system vasculature development",5.67246952936124,0.00410167412982264,0.0017113411776893,0.002
"autonomic nervous system development",5.65771261789601,0.00709730057648267,0.00237047566234624,0
"hindlimb morphogenesis",5.6565727766187,0.0053395105208474,0.00202444788403196,0.002
"negative regulation of post transcriptional gene silencing",5.64674964550044,0.000612736337250681,0.000685253457596755,0.004
"hormone mediated signaling pathway",5.59501865055976,0.0140329569899768,0.00307389291649437,0
"regulation of branching morphogenesis of a nerve",5.54580495459957,0.00112876169481024,0.00085167935584267,0.004
"anatomical structure formation involved in morphogenesis",5.54476108951731,0.122674267246068,0.00846719886359973,0
"inner ear morphogenesis",5.53361872170028,0.0140559815059969,0.00298335968210522,0
"regulation of protein complex stability",5.46384868973841,0.000535763093634159,0.000519510901034617,0.01
"circadian rhythm",5.45386790820417,0.0205506954983866,0.00381385059489845,0
"cell fate commitment involved in pattern specification",5.44586734455843,0.000578713354334468,0.000605330685401188,0.006
"muscle organ development",5.42965340198826,0.0368660562640289,0.00472481071032627,0
"positive regulation of cell proliferation involved in kidney development",5.42724168632068,0.0011462882773194,0.000928318737971278,0.008
"diaphragm development",5.41811819387877,0.00119117115467088,0.00100003899326192,0.008
"sympathetic nervous system development",5.41373981050336,0.00474738196817634,0.00183748056198381,0
"steroid hormone mediated signaling pathway",5.41168223861054,0.0106721007242741,0.00286968315398565,0
"positive regulation of rna polymerase ii transcription preinitiation complex assembly",5.40942546884354,0.000596199402818456,0.000718374192523152,0.01
"rhythmic process",5.37422441729931,0.0315193303652777,0.0046115769516964,0
"atrial cardiac muscle tissue development",5.36523263524557,0.00524668574292446,0.00196351600198913,0
"mammary gland duct morphogenesis",5.35027968503344,0.00758305296597246,0.00217557637765741,0
"progesterone biosynthetic process",5.33385011832982,0.00118518377150758,0.000927053215759214,0.008
"muscle tissue development",5.32652741776614,0.0490470353561104,0.00582149693377811,0
"regulation of metanephros development",5.32266235869514,0.00233530426524521,0.00130950947770679,0.002
"embryonic pattern specification",5.31561783672573,0.00982824900430569,0.0025625354016812,0
"neuromuscular synaptic transmission",5.31093647354274,0.000559932883508736,0.000611263136200055,0.006
"morphogenesis of an epithelium",5.30307128807914,0.0577442195863405,0.0065303379355186,0
"genitalia development",5.30112350216812,0.00923424078953394,0.0024817780362559,0
"branching involved in mammary gland duct morphogenesis",5.28405934139397,0.00651877226826036,0.00215448360251947,0
"respiratory system development",5.2712794355958,0.0265573709344026,0.00436636859338589,0
"vasculature development",5.26427726125872,0.0864892981720914,0.00761794431020826,0
"cellular response to estrogen stimulus",5.26368063012021,0.00175231189948681,0.00106695493225946,0.002
"regulation of gonad development",5.24553029652947,0.0023153355717368,0.00126550831985872,0
"positive regulation of neuron death",5.22558855685271,0.00876005759500549,0.00247064130118556,0
"negative regulation of dendrite development",5.2199977514443,0.000622674055062816,0.000663184444068719,0.008
"circulatory system development",5.21785804864618,0.120221161241934,0.00886571617808844,0
"urogenital system development",5.21705835906543,0.0492092628560786,0.00577390052087943,0
"olfactory lobe development",5.20166547370093,0.0063532860695268,0.0019581707662388,0
"regulation of microvillus assembly",5.20136860587576,0.000631946554669412,0.000810646950664241,0.012
"response to bmp",5.1855184055484,0.0234456022007944,0.00396304222688799,0
"sensory organ morphogenesis",5.17034660612488,0.0339222212580935,0.0047002560060042,0
"intracellular estrogen receptor signaling pathway",5.12614253777197,0.00397751952405088,0.00164503113424036,0
"ventral midline development",5.10714882629783,0.000594351648062002,0.000642415647193172,0.008
"positive regulation of glomerular mesangial cell proliferation",5.08941378204257,0.00122880480773165,0.000973725822801771,0.006
"prostate gland growth",5.08282926560435,0.00232946956290107,0.00126396314254244,0.004
"cardiac pacemaker cell differentiation",5.06755164164772,0.00303763432218693,0.0016518891497873,0
"rhythmic behavior",5.06728773857704,0.0047288759034127,0.00179573499459535,0
"regulation of microvillus organization",5.06167638824213,0.00113159985160746,0.000778419671175268,0.008
"cell differentiation in spinal cord",5.05431778005614,0.0028906581109768,0.00154015514525426,0.006
"metanephric mesenchyme development",5.01491684740274,0.00239288396511984,0.0013177097972131,0
"adrenal gland development",4.978934389437,0.00468193593448086,0.00175563420542449,0.002
"positive regulation of urine volume",4.95497418233754,0.00116995376972773,0.000934156402243934,0.008
"mammary gland branching involved in pregnancy",4.93289741219179,0.00288682652641728,0.00140405494212923,0
"cardiac conduction system development",4.92835579022108,0.00605971549473179,0.00221324381635808,0
"head development",4.90632980780697,0.0725967050531763,0.00651557011635466,0
"norepinephrine metabolic process",4.87569264386421,0.00174393943040923,0.00114623667089575,0.006
"regulation of cell death",4.86904052746963,0.136274398116919,0.00867434256528242,0
"noradrenergic neuron development",4.84824573698692,0.00118555049379938,0.000947021107989271,0.012
"apoptotic process",4.83065613522283,0.155232910439823,0.00962801590720004,0
"maintenance of cell number",4.82256663571234,0.00943199775843823,0.00267554131587759,0
"regulation of dna binding",4.803449944619,0.00939695540965477,0.00245639425685377,0
"regulation of male gonad development",4.79799922515124,0.0023910216766526,0.00136777348629237,0.004
"positive regulation of gene expression",4.79390337416047,0.0962962842549459,0.00753704635140377,0
"determination of pancreatic left right asymmetry",4.78536724635786,0.00057974964492314,0.000601384457135074,0.01
"mesenchyme development",4.76446761037055,0.0422218830166676,0.00538895683484612,0
"pericardium development",4.75125656300032,0.00355615420754475,0.0015291272766331,0
"cellular response to endogenous stimulus",4.74999504420988,0.135561609262193,0.00972393006082322,0
"positive regulation of cell population proliferation",4.74954937716894,0.108417365429123,0.0075957919798836,0
"positive regulation of t cell differentiation in thymus",4.74121060388302,0.00234361170198827,0.00126474682372141,0
"skeletal muscle organ development",4.7317212441583,0.0177913414076611,0.00348214343805574,0
"ductus arteriosus closure",4.73100446383557,0.00122694500909711,0.000949044149414902,0.006
"regulation of cell communication by electrical coupling involved in cardiac conduction",4.73044806617895,0.000543535447228351,0.000517937097618887,0.012
"kidney mesenchyme development",4.71094350229241,0.00416173449090274,0.00172000472278828,0.004
"negative regulation of developmental process",4.68735926129006,0.0974325913500215,0.00799438372254451,0
"glomerular basement membrane development",4.68683908281086,0.00175615800995729,0.00108225576659112,0.006
"nephron development",4.68272597482089,0.0199982975601015,0.00392420173338109,0
"outer ear morphogenesis",4.6703290912552,0.00115770849421097,0.000889759027218805,0.004
"tripartite regional subdivision",4.65943326192516,0.00308649197217892,0.00159847854553245,0.004
"ventral spinal cord interneuron differentiation",4.65521030825291,0.000598308775588521,0.000703932792299835,0.01
"sinoatrial node development",4.65144119522247,0.00337591803970281,0.00150227726134169,0.002
"embryonic appendage morphogenesis",4.63998076514341,0.0162850836432626,0.00339565879317544,0
"glomerulus development",4.63526502873475,0.00994832013010455,0.00253841392093204,0
"positive regulation of heart growth",4.62957760253142,0.00517838999252126,0.00175606295411088,0
"cell proliferation involved in heart morphogenesis",4.61697385915266,0.00417950372899941,0.00172160409558356,0.002
"dna methylation",4.59706959233219,0.00512005968979793,0.001810413622238,0.002
"determination of digestive tract left right asymmetry",4.594088772697,0.000576386825938243,0.000627155556886713,0.014
"paraxial mesoderm development",4.58062082742292,0.00281767194556596,0.00130066383315611,0
"male genitalia development",4.57559568438927,0.00645646859167027,0.00204952602992605,0.002
"branching morphogenesis of a nerve",4.50590423984145,0.00286861092071922,0.00136314076667553,0.004
"left right pattern formation",4.47427727300901,0.00237802141354769,0.00132648617463582,0.006
"regulation of dna templated transcription in response to stress",4.4636394721182,0.00238740591435635,0.00129333127864601,0.002
"regulation of kidney development",4.45727391416767,0.00705186598488945,0.00212386622840119,0.002
"response to growth factor",4.44959824459867,0.0804421620689682,0.007047230960612,0
"positive regulation of cell differentiation",4.44238353600787,0.0925677897254791,0.0076914872704512,0
"negative regulation of myotube differentiation",4.44146523120402,0.00230617195561354,0.00132363552705569,0.002
"positive regulation of tau protein kinase activity",4.43632281582209,0.00171856666471285,0.00109235546448486,0.01
"sensory organ development",4.431430005683,0.0619126336924382,0.00647208917495811,0
"response to endogenous stimulus",4.41850349395571,0.16290589354797,0.00990486756937854,0
"central nervous system development",4.38959905449165,0.0973969161369314,0.007951102658656,0
"anterior posterior axis specification",4.37989661042831,0.00659853039136215,0.002222486313595,0.004
"mammary gland morphogenesis",4.37519988931733,0.00890982372718281,0.00253666350389922,0.002
"muscle structure development",4.35874612276119,0.0679025268203259,0.00692890689715229,0
"regulation of dna templated transcription initiation",4.35806986875675,0.00399830025390838,0.00166055046069213,0.004
"renal tubule development",4.34190488801387,0.0130669125849818,0.00292030393904166,0.002
"embryonic heart tube development",4.33475812591258,0.0071341471302585,0.00217698638377596,0
"cellular response to hormone stimulus",4.32754852768396,0.0475722955312085,0.00551689471667739,0
"response to heparin",4.30103133888498,0.00178925080543559,0.00104804251510874,0.006
"semicircular canal morphogenesis",4.29224765297026,0.00114042298808636,0.000952752549893654,0.014
"regulation of morphogenesis of a branching structure",4.27647275598816,0.00852938888900098,0.00241006963733117,0.002
"magnesium ion homeostasis",4.25183360427395,0.00169122060574591,0.00102243497727205,0.012
"histone h3 deacetylation",4.24776762348315,0.000594318281582673,0.000681644032180741,0.016
"skeletal muscle cell differentiation",4.24639451568631,0.0065841334881552,0.00220879923498837,0.002
"semicircular canal development",4.24320740429748,0.00119317558364128,0.000951331602716195,0.01
"pancreas development",4.24258019519668,0.0102942573932232,0.00257288398457026,0
"dna modification",4.23933624493707,0.00745000365802844,0.00221872643582787,0
"columnar cuboidal epithelial cell differentiation",4.22493669467381,0.0146974368478404,0.00333030228799133,0
"regulation of epithelial cell differentiation",4.22063336476645,0.0193311503954756,0.00345460162086284,0
"left right axis specification",4.21423511070952,0.00129677234105475,0.00116654038106176,0.012
"prostate glandular acinus development",4.21301883300743,0.00284623000478314,0.00145570736261166,0.01
"axis specification",4.20485079431263,0.0115379492268985,0.00274526707197932,0
"columnar cuboidal epithelial cell development",4.20201027035319,0.0080841284491471,0.00237430155805277,0.004
"collecting duct development",4.19838167767704,0.00235787527103093,0.00132456692310605,0.004
"regulation of urine volume",4.19341794607721,0.00173378763889195,0.00107336739192992,0.008
"sinoatrial node cell differentiation",4.17083666375042,0.00177974651330442,0.00116916837859387,0.01
"blastoderm segmentation",4.16840697794813,0.00415000049673836,0.00183143169323067,0.002
"determination of liver left right asymmetry",4.16833668613219,0.000618676099620643,0.000681067591874309,0.01
"negative regulation of apoptotic process involved in development",4.16654444002893,0.00114727332636539,0.000807173353634947,0.014
"estrous cycle",4.16562016048206,0.00172221800932311,0.00113540407699998,0.014
"nephron epithelium development",4.16509138174132,0.0160249618300586,0.00330315230646148,0.002
"regulation of gamma delta t cell activation",4.1539144181581,0.00174503476638347,0.00101839559286471,0.008
"regulation of keratinocyte differentiation",4.15254150975928,0.00582375625653367,0.00194756252178162,0.002
"catechol containing compound biosynthetic process",4.15222077688269,0.00359735062869731,0.0016915752631041,0.008
"osteoblast development",4.13900017499382,0.0048853245346254,0.00190665799999341,0.002
"dna methylation or demethylation",4.13295323027243,0.0071114441659156,0.00228984189599889,0.002
"renal water homeostasis",4.1321301415609,0.00235006287046417,0.00125195315214911,0.008
"regulation of lymphangiogenesis",4.13122789485929,0.000575573669717414,0.000554895718546736,0.016
"negative regulation of cell death",4.12593246362434,0.0846482211889961,0.00790852830139039,0
"regulation of stem cell differentiation",4.12179234910607,0.0051739362066437,0.0018794493221995,0.002
"peristalsis",4.09364197286197,0.000612741510150954,0.000674595032421789,0.018
"lacrimal gland development",4.08785017696328,0.00239221052051289,0.0012782641314414,0.008
"blood vessel morphogenesis",4.08682977998922,0.0746044217032177,0.00708824324353231,0
"mesonephros development",4.08682942821796,0.0140786158521805,0.00312365973846631,0
"positive regulation of hormone metabolic process",4.07217754289343,0.0034912934035965,0.00149554844905421,0.006
"regulation of neuron differentiation",4.06843216777308,0.0222243953187863,0.00400322474565323,0
"epithelial cell differentiation involved in prostate gland development",4.06161177396629,0.00181102611885581,0.00118431770474957,0.012
"neural plate development",4.0357709841667,0.000594510670416639,0.00070942689002472,0.016
"neuroendocrine cell differentiation",4.03352471100869,0.00170998396389768,0.000978332615014548,0.008
"mammary gland epithelium development",4.03129384943567,0.0125758617101819,0.00299469972423715,0.002
"peptidyl lysine modification",4.01001256532812,0.0158406419154344,0.00325991691599556,0
"heart development",4.00738551532235,0.0604327085067926,0.00597552272340287,0
"cellular response to heparin",3.9973716751937,0.00182131510176987,0.0011196355428759,0.01
"mesoderm development",3.99450243696875,0.0133215991215548,0.00300553473429263,0.004
"forebrain development",3.99043069481299,0.0388499520138284,0.00509924191598528,0
"regulation of multicellular organismal development",3.98560848881203,0.145035736163074,0.00982178040041528,0
"reproductive system development",3.9833592682124,0.039455808515806,0.00470422032196615,0
"epithelial cell development",3.9795494273672,0.0278647000172059,0.00441493410748354,0.002
"mesenchymal to epithelial transition",3.97790877521037,0.0051807831384358,0.0018594041988351,0.01
"cardiac chamber morphogenesis",3.97232437955704,0.0169002037859464,0.00332649918855888,0.004
"sinoatrial node cell development",3.95247901934183,0.00183641209930647,0.00121942323537937,0.012
"negative regulation of neuron differentiation",3.95225922902387,0.00649522759663523,0.00215445109202543,0.002
"kidney epithelium development",3.92702898866151,0.0192385815775197,0.00352661213101993,0.002
"connective tissue development",3.92628670342052,0.0397898814673827,0.00569365269592647,0.002
"microvillus assembly",3.92269074271585,0.00177980822134123,0.00120700122889889,0.014
"organ growth",3.9102119026011,0.0221981930198235,0.00404744960395738,0.002
"limbic system development",3.90952327542904,0.0145493662736262,0.00304272765460747,0
"cellular response to steroid hormone stimulus",3.90901631727386,0.0189279257431481,0.00358658766509679,0
"glandular epithelial cell differentiation",3.90138673944858,0.00990675253690279,0.00261934991232485,0.004
"prostate gland morphogenesis",3.8883543719449,0.00751245126497815,0.00231982931335854,0.002
"embryonic heart tube left right pattern formation",3.88182534687888,0.00118376466915652,0.000857944067743587,0.012
"locomotory behavior",3.87761986722424,0.0188887224328937,0.0036708017919264,0
"proximal distal pattern formation",3.87278110151718,0.00410763523673813,0.00174509791045396,0.006
"positive regulation of bmp signaling pathway",3.86603983596171,0.00475038966984721,0.00176478549351875,0.004
"positive regulation of histone deacetylation",3.84784400662345,0.000577575462230016,0.000686753248506006,0.016
"vasculogenesis",3.83444272177169,0.00946644979158009,0.0026700730459705,0.004
"cardiac muscle cell differentiation",3.8296691556448,0.012261488621356,0.00301218645641049,0.004
"spinal cord motor neuron cell fate specification",3.82543961651158,0.00177103693944809,0.0011042517545838,0.008
"mammary gland development",3.81173346292348,0.0200282100116601,0.00398169055870631,0.002
"regulation of cell population proliferation",3.81055593267045,0.173896811896921,0.00956974676266452,0.002
"positive regulation of neuron apoptotic process",3.80793747632015,0.00518273146024148,0.00194044032344363,0.006
"regulation of core promoter binding",3.80436095423909,0.00121328962381813,0.000877588838425927,0.016
"atrioventricular node development",3.8020538347002,0.00117789679662383,0.000940179808324116,0.018
"heart morphogenesis",3.79325079908386,0.0290072769511171,0.0045383084442018,0.002
"detection of stimulus involved in sensory perception of pain",3.79108788064667,0.00113129484443925,0.000849173332000813,0.016
"urinary tract smooth muscle contraction",3.79091914177653,0.000575500640276005,0.000738288342380569,0.016
"branching involved in prostate gland morphogenesis",3.79023720561941,0.00347890191430633,0.00146040551353227,0.012
"animal organ formation",3.78520068416849,0.0102467982187809,0.00282238925927585,0
"sex determination",3.78151303125504,0.00413060310328729,0.00193165183719988,0.012
"cell cell signaling by wnt",3.77651408339894,0.0466207325766882,0.00580856509641842,0
"cardioblast proliferation",3.77343441090847,0.00165327615101705,0.000943449668224548,0.014
"lung saccule development",3.7685462952852,0.000580993705429137,0.00064040404948388,0.016
"embryonic axis specification",3.75093171743607,0.00471960540166765,0.00184803781189311,0.008
"metanephric epithelium development",3.73071601921285,0.00345285128246178,0.00156007078137944,0.008
"male sex differentiation",3.72856203834294,0.0223949700804224,0.00429456179902977,0.002
"positive regulation of reproductive process",3.72850098280846,0.00806285040068906,0.00241808331994876,0.002
"female genitalia development",3.72104756325208,0.00409419001193601,0.00163633018659363,0.004
"response to leukemia inhibitory factor",3.71478348439227,0.00891495946714713,0.00257282956958899,0.004
"regulation of gamma delta t cell differentiation",3.71348070496341,0.00179932839451067,0.00112456071277832,0.014
"axial mesoderm development",3.70072240500619,0.000650102256069658,0.000758633738293503,0.022
"ammonium homeostasis",3.6932137808309,0.00176383077749051,0.00115900453193913,0.016
"odontogenesis of dentin containing tooth",3.69188694627938,0.0122791785156733,0.00299892723955073,0
"embryonic hindlimb morphogenesis",3.68529930121191,0.00465471504516609,0.00183282112968501,0.002
"positive regulation of transcription regulatory region dna binding",3.68097921819308,0.00233091277381754,0.00135930028827895,0.016
"regulation of tau protein kinase activity",3.68031679632118,0.00224524694094725,0.00122904134217458,0.014
"negative regulation of cell differentiation",3.67934380574491,0.0699243993876589,0.00689342393467043,0
"positive regulation of keratinocyte differentiation",3.66981149429391,0.00295611049687432,0.00153577943456087,0.012
"spleen development",3.66821240521442,0.00350903627453954,0.00164609177249422,0.006
"cardiocyte differentiation",3.66278755539004,0.0167865412164683,0.00338796535721102,0.002
"regulation of gene silencing by rna",3.66187962871711,0.00166242098252405,0.000985586080721002,0.014
"positive regulation of stem cell differentiation",3.64025722514684,0.00300425332345185,0.00149495231364006,0.012
"pallium development",3.63956622166702,0.0169883574291453,0.00339854437294977,0.002
"amine biosynthetic process",3.63849320711343,0.00465887931201723,0.00179501997920666,0.004
"entrainment of circadian clock",3.62625260334643,0.00356377991758927,0.00155759394002599,0.012
"positive regulation of dna damage response signal transduction by p53 class mediator",3.62388459627403,0.00114998435966845,0.000807344919524658,0.018
"ear development",3.61975744815553,0.029289688859717,0.00453023085949158,0.006
"dorsal ventral pattern formation",3.61838109953175,0.0119049564352172,0.00311324506386869,0
"negative regulation of chromatin binding",3.61160490267495,0.000575827771564946,0.000564837023939027,0.016
"brain derived neurotrophic factor receptor signaling pathway",3.60468393025773,0.00054933477184386,0.000573271111856915,0.016
"positive regulation of developmental process",3.60166526860517,0.136310340739336,0.00973830907354753,0
"regulation of cellular response to growth factor stimulus",3.60005943735342,0.0352011689074716,0.00461171038249248,0.002
"spinal cord patterning",3.58085256789599,0.00173635985875444,0.0010626384284075,0.016
"regulation of circadian rhythm",3.56901553563764,0.0105058697144559,0.00268606376758283,0.006
"spinal cord motor neuron differentiation",3.56314494168657,0.0022824051455973,0.00126781890924843,0.016
"endocrine pancreas development",3.56172513266869,0.00604291793686571,0.00212555461991028,0.006
"negative regulation of transcription regulatory region dna binding",3.56098933443631,0.00234170912779518,0.00129294615854375,0.012
"negative regulation of dna binding",3.54461307452072,0.00355860296929313,0.00169128837256012,0.008
"adult locomotory behavior",3.54357455145881,0.00756166766599927,0.00234463865379579,0.004
"positive regulation of signal transduction by p53 class mediator",3.54145592599979,0.00175865236771642,0.00108940307264303,0.016
"positive regulation of organ growth",3.53202454953989,0.0064524313690199,0.00208780668409336,0.006
"heart valve development",3.52617176311272,0.00880358283162059,0.00246573424598635,0.004
"hippocampus development",3.51820156729848,0.0100805670358677,0.00269479786034707,0.008
"positive regulation of neural precursor cell proliferation",3.51340277356763,0.00814238232324715,0.0023659145821301,0.01
"response to sodium phosphate",3.51228234257297,0.00119925526097359,0.000889999303050246,0.02
"striated muscle tissue development",3.4885014638997,0.0312135793853668,0.00478111799025486,0.004
"cell surface receptor signaling pathway involved in cell cell signaling",3.47980209924767,0.0553615582953644,0.00611353690399821,0
"aortic valve morphogenesis",3.47047554134343,0.00421716188533173,0.00171806958680719,0.012
"detection of temperature stimulus involved in sensory perception",3.46849238634123,0.00121493373920384,0.000904038839785291,0.016
"regulation of myotube differentiation",3.46767354494664,0.00472990451156511,0.00172073432055731,0.008
"detection of temperature stimulus involved in sensory perception of pain",3.46473858549936,0.00117952274320123,0.000915238697091379,0.018
"sympathetic ganglion development",3.46347547945489,0.00179821726963564,0.00127728319133661,0.018
