"pathway","phnx_z_score","mean_path_score","sd_path_score","phnx_p_val"
"tube morphogenesis",7.47312036130952,0.125112898370775,0.0263786387118775,0
"epithelial tube morphogenesis",7.43082771201514,0.0599087627364788,0.019328229806581,0
"tripartite regional subdivision",7.42744883500684,0.00525247494358337,0.00588490707372175,0
"gland development",7.2204357125183,0.0861050090762437,0.0219070154721402,0
"branching involved in mammary gland duct morphogenesis",7.18464923460479,0.018651269272319,0.0107110286595737,0
"positive regulation of neuron apoptotic process",7.11252709530392,0.00499375179730123,0.0051323562125998,0
"tissue morphogenesis",7.0927096744357,0.0938847237760783,0.0221820215921634,0
"cardiac muscle cell fate commitment",7.09172988101137,0.00741297201649286,0.00595013810654673,0
"negative regulation of post transcriptional gene silencing",7.0617067804014,0.00229838209366426,0.0032912355881388,0.004
"negative regulation of mirna maturation",7.03058714614836,0.0022623100191704,0.00331093438702407,0.004
"positive regulation of dna metabolic process",6.91167069385597,0.0125920225688023,0.00860900870963579,0
"cell proliferation involved in kidney development",6.90105121699823,0.00474553060770268,0.00506212914656374,0.002
"mammary gland branching involved in pregnancy",6.89820404189775,0.0102155477668857,0.00759876902273371,0
"metanephric part of ureteric bud development",6.84689146464305,0.00263502659247024,0.0035852681275375,0
"tube development",6.83396160388092,0.165038125913881,0.0293987349800416,0
"positive regulation of gonad development",6.82778316091887,0.00241514853975968,0.00362750532784504,0.002
"metanephric nephron development",6.75074364458177,0.0127196273264126,0.00848320327855925,0
"positive regulation of rna polymerase ii transcription preinitiation complex assembly",6.72514618872714,0.00237926851492375,0.00344391833239573,0.004
"regulation of mirna metabolic process",6.69467591015179,0.0105176123049459,0.00814437528613762,0
"metanephric s shaped body morphogenesis",6.68850569289039,0.00252486654603854,0.00368663837926243,0
"reproductive system development",6.6823265626767,0.0585732835769886,0.0184919889016758,0
"regulation of intracellular estrogen receptor signaling pathway",6.67554903745294,0.0047108418631833,0.00514215362649997,0
"ductus arteriosus closure",6.64664364423332,0.00226466530043399,0.00331783053021891,0.004
"mammary gland development",6.64193074114381,0.0266288760847528,0.0129211820961809,0
"cell fate commitment",6.62540951890511,0.0490167885774281,0.0165739924032569,0
"regulation of mirna transcription",6.61813047682261,0.0107836281361524,0.00819837828676113,0
"positive regulation of mirna transcription",6.60787190101735,0.0106007947911276,0.00823877510954438,0
"cardiac cell fate commitment",6.55839569633577,0.00752102476800792,0.00641753279362849,0.002
"hormone mediated signaling pathway",6.55266389263811,0.0228365223329165,0.0120111600808129,0
"gland morphogenesis",6.48323213061521,0.0380789062301046,0.0143597705178175,0
"positive regulation of mirna metabolic process",6.47932497458686,0.0105889877040754,0.00840405101546611,0
"urogenital system development",6.4667066602444,0.0750982661903254,0.0200663521323011,0
"negative regulation of cell proliferation involved in kidney development",6.46172458071164,0.00496466715121642,0.00537238558071736,0.002
"regulation of dna methylation",6.45577365455887,0.00255605869338615,0.00381471082440857,0
"animal organ morphogenesis",6.44030006970523,0.157140927569591,0.0303009161810873,0
"regulation of rna polymerase ii transcription preinitiation complex assembly",6.39626074347496,0.00232571003690828,0.0036293724812729,0.004
"embryo development",6.38947623132994,0.140748853531142,0.0275514053065322,0
"metanephric glomerulus vasculature development",6.38343378760398,0.00256065429147566,0.0038572208722055,0.004
"ear morphogenesis",6.34299673852707,0.0254938314794563,0.011865950466273,0
"mirna metabolic process",6.3316497006755,0.0109125994966016,0.0085489514421353,0
"morphogenesis of an epithelium",6.27159112235889,0.0874593722673599,0.0234629629489847,0
"glomerular basement membrane development",6.25015896724148,0.00260209849494277,0.00393283914333295,0
"embryonic organ development",6.22471409108966,0.0578898036106257,0.0174650010154511,0
"forelimb morphogenesis",6.22268033177752,0.0124531383087742,0.00846707441031371,0
"anterior posterior pattern specification",6.21838657965772,0.0278875177787268,0.0122761710948489,0
"muscle cell fate commitment",6.1987691371918,0.00765743603499141,0.00676784491555509,0.002
"sex differentiation",6.16785005608083,0.053910449467774,0.0170342330201545,0
"positive regulation of intracellular steroid hormone receptor signaling pathway",6.15113550269222,0.00502855395781808,0.00552889569450994,0.002
"sensory organ development",6.14214428017583,0.0857792133761104,0.0213438173966823,0
"epithelium development",6.07095700701086,0.178968664763263,0.0314754670562173,0
"collecting duct development",6.06137751737379,0.00232721043401398,0.00362787039904922,0.004
"cell fate specification",6.05496108809221,0.0148138990964508,0.00926178093037839,0
"regulation of cell proliferation involved in kidney development",6.03404662891023,0.00524537575646536,0.00570664588399977,0.002
"hindlimb morphogenesis",6.01703789460114,0.0132033039039816,0.00902498275059311,0
"inner ear morphogenesis",5.97825567694125,0.0258596417387598,0.0125287172204237,0
"male sex differentiation",5.96163395164045,0.0341377473234315,0.0144338131744012,0
"epithelial cell differentiation involved in prostate gland development",5.95606548619456,0.00531082993524615,0.00566258223619747,0
"nephron development",5.94910101147656,0.0283530464229407,0.0127473789283534,0
"sex determination",5.93870040607321,0.00756857217580546,0.00673632770816836,0
"s shaped body morphogenesis",5.90419649235947,0.0027064779169159,0.00414560905080349,0.002
"renal tubule development",5.90106659468115,0.0231592494458309,0.0112741340730352,0
"positive regulation of urine volume",5.87609522306334,0.00255245781515259,0.0037039298829228,0.004
"embryonic pattern specification",5.79848545503362,0.0107474776012241,0.00848169944240695,0
"cellular response to steroid hormone stimulus",5.77740953231722,0.0362962437245878,0.0143923560645766,0
"regulation of female gonad development",5.76676443377027,0.00267752948653651,0.00424942602186466,0.006
"epithelial mesenchymal cell signaling",5.75441719119085,0.002165526080993,0.00310132923177401,0.01
"regulation of smoothened signaling pathway",5.74551922958327,0.00732081515871687,0.0060670097023838,0
"nephron epithelium development",5.71024374455005,0.028791567383334,0.013203801324227,0
"female genitalia development",5.6982983618549,0.0100018656417378,0.00724428007980253,0
"distal tubule development",5.6975130162726,0.00254740341566503,0.00382091256815308,0.006
"intracellular receptor signaling pathway",5.69561839798733,0.033656564446399,0.0152160240079054,0
"prostate glandular acinus development",5.6911493442475,0.00757417613302823,0.00679453355753399,0.002
"segmentation",5.64060556588281,0.0157632639048388,0.00983064143294874,0
"rna processing",5.62757774702822,0.0103693637602846,0.00816272943893107,0.002
"mammary gland epithelial cell proliferation",5.6262242217388,0.00699796930537559,0.00603931331104391,0.002
"kidney epithelium development",5.59471809772559,0.0312745390714263,0.0131561306906698,0
"metanephros development",5.53339952729997,0.0235182505066623,0.0119662246331371,0
"prostate gland morphogenesis",5.52839854036016,0.0152952079707757,0.00982923030496271,0
"cellular response to hormone stimulus",5.51927934780957,0.0769602723632706,0.0213406074688591,0
"cell proliferation involved in metanephros development",5.50643350037504,0.00283663454727503,0.00442143427037307,0.006
"axis specification",5.46174514164,0.0103703033752972,0.00833410458920836,0.002
"embryonic organ morphogenesis",5.45626795740567,0.0386967278393568,0.0146234967821184,0
"metanephric glomerular mesangium development",5.45521508810575,0.0028138829942327,0.00446711723471066,0
"sinoatrial node development",5.45338853881916,0.00256487179466058,0.00352340216869234,0.004
"positive regulation of transcription by rna polymerase iii",5.40455735602056,0.00224838556128088,0.00310428506178657,0.006
"regulation of dna metabolic process",5.39433602868833,0.0257960014076089,0.0119499980903328,0
"regulation of cell cell adhesion mediated by cadherin",5.35219040478171,0.002309729688277,0.00330745681688823,0.01
"cellular senescence",5.35062768311851,0.00248303782573203,0.00360636473253535,0.008
"epithelial cell development",5.27705613633744,0.033404576074332,0.0135972048834176,0
"female sex differentiation",5.26367025301579,0.0409533394097816,0.0151083290388145,0
"embryonic morphogenesis",5.21329614364612,0.0870601611105958,0.0225924620748292,0
"epithelial cell maturation",5.1956594027591,0.00517812483181478,0.00606975733081021,0.002
"prostate gland development",5.15780469258897,0.0160214060763828,0.0103946751691175,0
"mesenchyme development",5.15554078959342,0.0618571689170203,0.018613891723629,0
"lung alveolus development",5.14840797704717,0.00766435643401928,0.00632104400981175,0
"cardiac pacemaker cell differentiation",5.1411127115683,0.00243913657468511,0.0037618736077998,0.01
"renal system vasculature development",5.13799840345196,0.00284586028149351,0.00473669046598363,0.004
"vasculogenesis",5.13446111493043,0.00483185182925081,0.00495793905165384,0.002
"extraembryonic membrane development",5.1240764529999,0.00232661310443655,0.00347896358577207,0.018
"zygotic determination of anterior posterior axis embryo",5.11761136750531,0.00285768765432294,0.00475324891481521,0.01
"embryo development ending in birth or egg hatching",5.10720064157721,0.093703267410805,0.0242816536027365,0
"positive regulation of neuron death",5.0802135479995,0.0129880993604311,0.00903955237256005,0.004
"cellular response to estrogen stimulus",5.07602876877879,0.00775480009132298,0.0073880363665557,0
"glomerular mesangial cell proliferation",5.06859770711609,0.00285261785238981,0.00480021337002441,0.006
"regulation of double strand break repair",5.05802649331053,0.00258330090413801,0.00397642528967041,0.01
"epithelial cell differentiation",5.05035229925218,0.126089221662376,0.0261335642870547,0
"muscle tissue development",5.04619893227652,0.0630890555829974,0.0182311044360542,0
"lung saccule development",5.03077522761793,0.00247523875685874,0.00348587022427971,0.006
"positive regulation of double strand break repair",5.01479551472379,0.00267442919622408,0.0039925329184314,0.01
"walking behavior",4.99128677337048,0.00242810276360251,0.00381626534398325,0.008
"regulation of urine volume",4.98150439544628,0.00275466511939885,0.00432849911907509,0.014
"mesoderm development",4.975238107414,0.00995122044556774,0.00764738964545472,0.002
"tissue development",4.96786438463443,0.283526522162836,0.0353698436966731,0
"his purkinje system development",4.96619601789124,0.00249038986803498,0.00388405187019048,0.012
"smoothened signaling pathway",4.94983849098816,0.0101198179691564,0.00773660906714897,0
"kidney mesenchyme development",4.93104681883513,0.00981565539498115,0.00765888179334445,0.002
"positive regulation of dna templated dna replication",4.92650536985496,0.00238596067484468,0.00360643630452669,0.012
"response to progesterone",4.84882835794866,0.00938400429545436,0.00710943297474673,0.004
"sensory organ morphogenesis",4.83819724154123,0.054739350205753,0.0188670179771121,0
"ear development",4.83653122890426,0.0359715170962736,0.0142593740151223,0
"mammary gland alveolus development",4.83139639039227,0.0106846557118115,0.00808381346670661,0.002
"anatomical structure formation involved in morphogenesis",4.80530690528743,0.142984542503662,0.0282751027894518,0
"regulation of transcription by rna polymerase iii",4.80236423820042,0.0024890134743182,0.00344344117451257,0.012
"response to steroid hormone",4.80120243549453,0.0678395682133851,0.0201697974417651,0
"positive regulation of reproductive process",4.78775367067147,0.0151254506852129,0.00891007549282671,0
"rna splicing",4.76855352975313,0.00514711869816529,0.00512002482571448,0.002
"negative regulation of cytokinesis",4.75918091952159,0.00246898515993962,0.00371578715628515,0.012
"cell cell adhesion mediated by cadherin",4.73786283826966,0.00247153481293935,0.0037021615259176,0.008
"olfactory lobe development",4.7365964877416,0.00785226891550701,0.00682009435953581,0
"endocardial cushion morphogenesis",4.725654209371,0.00494126160279848,0.00530969488481871,0.01
"development of primary sexual characteristics",4.72485727930002,0.0503335106738959,0.018139587524594,0
"chorion development",4.7235489876261,0.00253228993737139,0.00373041511878541,0.014
"transcription by rna polymerase iii",4.69584928587997,0.00236506501812255,0.0035479433420316,0.016
"regulation of protein complex stability",4.68835206829598,0.0025461791830021,0.00410233133857763,0.012
"uterus development",4.68614276483152,0.00768411463988014,0.0067236111680447,0
"mesonephros development",4.6855565908783,0.0254347551181563,0.0119255292306703,0
"regulation of male gonad development",4.67512925279741,0.00490586416359292,0.00505698700562419,0.008
"mesenchymal to epithelial transition",4.67151537444706,0.00991366315953201,0.00732868666578183,0.004
"regulation of animal organ formation",4.6694348695645,0.0104154878068366,0.00848797241924239,0.006
"forebrain development",4.6626389451109,0.0414674333893927,0.0151495732143759,0
"limbic system development",4.66224609433812,0.0154837415046641,0.00954340590865647,0.002
"regulation of intracellular steroid hormone receptor signaling pathway",4.65614071509006,0.00774619634350529,0.00686882901780028,0.004
"male sex determination",4.6547863499362,0.00226217347988859,0.00360134654676158,0.018
"branching involved in prostate gland morphogenesis",4.64089111906283,0.00468587127653882,0.0046424579194634,0.008
"peristalsis",4.64056788372184,0.00263499096233863,0.00412543514423608,0.018
"chromatin remodeling",4.6378781660794,0.0235928679629578,0.0117733597012674,0
"neuron fate commitment",4.63540905514488,0.0128454955018242,0.0084473686141419,0.002
"developmental process involved in reproduction",4.63060589696764,0.109885768317326,0.0255769855802299,0
"ammonium homeostasis",4.60637085065996,0.00288154675683472,0.00465345853490084,0.01
"lateral sprouting from an epithelium",4.60175978609012,0.0024446601094678,0.0036031894076254,0.02
"mammary gland formation",4.59765359164408,0.00258317906211596,0.00417521097540487,0.012
"mesonephric tubule morphogenesis",4.58214576963966,0.0181271547445212,0.0100402613566662,0
"appendage development",4.57416477047171,0.0301023630566779,0.0129953426969404,0
"dna methylation",4.57032101688467,0.0131192003467586,0.00838982426780923,0.002
"endocardial cushion development",4.54515926837011,0.0047922773398459,0.00555332932368795,0.006
"autonomic nervous system development",4.53815146944031,0.0128044480862445,0.00879134838801984,0.002
"nephron morphogenesis",4.52897547520796,0.0179153238697327,0.0102049066569942,0.002
"chromatin organization",4.51041713060748,0.0309829520750209,0.0136656691803612,0.002
"regulation of morphogenesis of an epithelium",4.50958691910426,0.0181578612746671,0.0100388602730533,0.002
"regulation of morphogenesis of a branching structure",4.50254631894751,0.0105715975823696,0.0084126943976572,0.004
"regulation of kidney development",4.50191721613325,0.015639770587266,0.0101558327218979,0.006
"endocardial cushion formation",4.46739685914742,0.00515342310222331,0.00556915386475033,0.004
"adrenal gland development",4.44469629265663,0.00509102771920152,0.00527750441895346,0.004
"atrioventricular canal development",4.44087954680113,0.00270687907800311,0.00429475141580753,0.02
"regulation of animal organ morphogenesis",4.43216535808783,0.0184943148471648,0.0104029593566941,0.004
"metanephros morphogenesis",4.41216362073384,0.00462672726740129,0.00542164952015606,0.016
"mesoderm morphogenesis",4.41165397511798,0.00726877142576268,0.00643202677100961,0.006
"dna methylation or demethylation",4.39954794646618,0.0180013024239452,0.0108477183806652,0.004
"embryonic hindlimb morphogenesis",4.39413455468648,0.010107446182461,0.0075287677269511,0.002
"gonadotropin secretion",4.39162356925779,0.0101815813626745,0.00714010142874264,0
"organ growth",4.39144906918765,0.0369549525048933,0.0155543704289557,0
"sympathetic nervous system development",4.38556464135568,0.00755954916554037,0.00682835656470292,0.008
"regulation of stem cell differentiation",4.37618873158899,0.00752864519669674,0.00655659280171504,0.004
"atrial cardiac muscle tissue development",4.35405200489256,0.00271111322200159,0.00437942393789274,0.014
"negative regulation of cell proliferation involved in heart morphogenesis",4.35275245357803,0.00267359156731982,0.0043893516655267,0.014
"semicircular canal morphogenesis",4.34688296070348,0.00275917399761966,0.00437559027316442,0.01
"cellular response to endogenous stimulus",4.34415040611509,0.195320576190599,0.0321298739252352,0
"dna modification",4.33361040425167,0.0184367408064427,0.0109122912148739,0.004
"small regulatory ncrna processing",4.31131374538864,0.00491277453029761,0.00506359636795815,0.008
"cardiac conduction system development",4.30545207638188,0.005112829419435,0.00578805981908051,0.008
"appendage morphogenesis",4.27328608369417,0.0259137500225333,0.0130117251067061,0.004
"dna templated transcription initiation",4.26421648152458,0.00489326310623437,0.00511683515418195,0.008
"pericardium development",4.25544031234961,0.00488788522261893,0.00545295835722703,0.006
"response to hormone",4.24833188504431,0.124566644781909,0.0256496474060325,0
"sinoatrial node cell development",4.23620695610084,0.00280727474286687,0.00447855316154188,0.014
"semicircular canal development",4.23576887135874,0.00289211633551167,0.00445898655879391,0.014
"cerebral cortex radially oriented cell migration",4.23462190416824,0.00241563958942424,0.0032635077225427,0.016
"maternal process involved in female pregnancy",4.23372821312786,0.0185143372305902,0.0110443141188815,0
"mesenchyme morphogenesis",4.22271348573242,0.0104826426333166,0.00841263742564985,0.006
"dorsal ventral neural tube patterning",4.22075169543397,0.00258419001434231,0.00412904609678108,0.022
"regulation of metanephros development",4.21691205211546,0.00517765083676204,0.00552235168560018,0.008
"stem cell differentiation",4.20852383705288,0.0453226392064826,0.0174573830254639,0
"diaphragm development",4.18119657281537,0.00510668120509945,0.00556020567983436,0.014
"methylation",4.17058452275827,0.0264012584849261,0.0128804286768152,0
"development of primary female sexual characteristics",4.16768406469065,0.0340687038152246,0.0145567861182084,0.002
"embryonic forelimb morphogenesis",4.16247221342384,0.00768298308143858,0.00717609859793722,0.01
"epithelial tube branching involved in lung morphogenesis",4.16234923252169,0.00265673295303714,0.0041695529147862,0.026
"in utero embryonic development",4.15823808420996,0.0474345909227268,0.0170950954249354,0.004
"ncrna processing",4.15610379028628,0.00516304974158993,0.00519247797935747,0.008
"forebrain neuron development",4.15130085078902,0.00241402763285441,0.00332939811872329,0.02
"smooth muscle tissue development",4.14919456300014,0.00520359334512614,0.00537621636323774,0.01
"glomerular epithelium development",4.14801145312445,0.0104184221489122,0.00783576407592826,0.004
"trophoblast giant cell differentiation",4.14696480090497,0.00244548175286036,0.00427001616662161,0.02
"kidney morphogenesis",4.14540978935891,0.0187305949872825,0.0109524759109002,0.002
"embryonic heart tube development",4.13377999475976,0.00797230931324884,0.007340191561,0.008
"cellular response to organic cyclic compound",4.12413909380262,0.0892446174137294,0.0224782320933209,0
"aorta morphogenesis",4.11966458503963,0.00494696785276756,0.00547704618433152,0.014
"cardiac ventricle development",4.10836586684918,0.0148942412880715,0.0089405361909288,0.004
"regulation of gonad development",4.09582661948741,0.0051001224394422,0.00572480521846289,0.014
"cellular response to testosterone stimulus",4.09477696683429,0.00258893886359874,0.00401407292672472,0.02
"endocrine system development",4.0493223307117,0.0200981857140432,0.0104648538866379,0
"telencephalon development",4.0413091189437,0.0254495620558155,0.0122816570095653,0.002
"animal organ formation",4.03860986681928,0.0159116192195215,0.00996951087304004,0.008
"positive regulation of cell cell adhesion mediated by cadherin",4.0363695305765,0.00281388930632966,0.00426075434651051,0.02
"urinary tract smooth muscle contraction",4.01963428072231,0.00296580215514405,0.00468041352272804,0.014
"reproduction",4.01844516575976,0.179212742835167,0.030465731881048,0
"respiratory system development",4.0174356520072,0.0330761420387425,0.0137699330710615,0.006
"response to gonadotropin",4.00872039718783,0.00649783862073673,0.00561702393297043,0.008
"ectodermal placode development",4.00102756848734,0.00492702450649813,0.00501015963815672,0.016
"multi multicellular organism process",3.99750349999115,0.0427884759802255,0.0158556328814928,0.002
"metanephric nephron morphogenesis",3.995303208241,0.00535455513425404,0.00580516063524505,0.004
"chorionic trophoblast cell differentiation",3.96883952425217,0.00274004680005601,0.00438743909615755,0.022
"apoptotic process",3.96212986769089,0.192931819414836,0.031221202255502,0
"striated muscle tissue development",3.94675746017554,0.0288301913655596,0.0127786535673175,0.004
"regulation of cell death",3.93764122243743,0.187574068541639,0.033714237678111,0
"metanephric mesenchyme development",3.93732155701817,0.00744916022883262,0.00616973493432301,0.004
"glandular epithelial cell differentiation",3.91509989142791,0.0154420557680423,0.00987568445704957,0.008
"connective tissue development",3.91315343687432,0.0445603826465085,0.0164582015766653,0
"regulation of reproductive process",3.9029646291457,0.0338460941084777,0.013977467304649,0.002
"glandular epithelial cell maturation",3.89231331082675,0.0024573055007495,0.00365986538439103,0.012
"pyramidal neuron development",3.89182653965389,0.00241922270331997,0.00355003955896618,0.02
"pallium development",3.88446179060858,0.0256602198084001,0.0127233365598808,0.004
"negative regulation of developmental process",3.87235927599005,0.122643602606549,0.0259346915666924,0
"branch elongation of an epithelium",3.86969265091244,0.00723846404219512,0.00631443426161415,0.008
"epithelial cell differentiation involved in kidney development",3.86792289681767,0.010342860623321,0.00823623021438378,0.006
"renal water homeostasis",3.86414733411262,0.00485458975163056,0.00521779375965158,0.02
"response to organic cyclic compound",3.86104282489539,0.141619024009444,0.0273716472567841,0
"epithelial to mesenchymal transition",3.86050170409292,0.0307473166330019,0.0140112896250321,0.006
"metanephric glomerulus development",3.83966507115627,0.00540754419623408,0.00600504929264886,0.014
"sensory system development",3.83633347091292,0.0556854026865331,0.0182105301004194,0.002
"cardiac muscle cell differentiation",3.83552886038359,0.0136370251851622,0.0098931150505458,0.008
"neuron projection guidance",3.82736142910681,0.0270196640878567,0.0125736833189981,0.002
"protein localization to chromatin",3.82046378626081,0.00522779929172248,0.00563717721222501,0.006
"cell proliferation involved in heart morphogenesis",3.80018060465945,0.0051056073634536,0.00522796310087807,0.018
"prostatic bud formation",3.79501934028135,0.00265469743014546,0.0043138053667429,0.02
"transcription initiation at rna polymerase ii promoter",3.79125471414711,0.00514793331513647,0.00568799097257599,0.016
"sinoatrial node cell differentiation",3.79065852706504,0.00302711715869373,0.00494695987688539,0.02
"cardiac septum development",3.78847232873885,0.0127387966319802,0.00878721825054261,0.004
"positive regulation of dna binding transcription factor activity",3.77519193735494,0.0286158159580082,0.0130072450603783,0
"regulation of hormone levels",3.77448287119203,0.0906517681232653,0.0206261413168408,0
"negative regulation of epithelial cell differentiation",3.76483373147089,0.00758633009169716,0.00628740154487853,0.006
"negative regulation of cell differentiation",3.76248452991693,0.0870160718287225,0.0214033926986029,0.002
"potassium ion homeostasis",3.75871752720358,0.00495759287901455,0.00533674599746975,0.018
"regulation of branching involved in prostate gland morphogenesis",3.7586175278053,0.00526625810563564,0.00557778351877301,0.01
"cardiac chamber development",3.75326850080586,0.0199646925432025,0.0109423165875951,0.004
"leydig cell differentiation",3.75032217901527,0.00273881453124341,0.00434278894411608,0.022
"epithelial cell proliferation involved in prostate gland development",3.73958887664222,0.00282345536194043,0.00433261981454811,0.024
"neural tube patterning",3.73100065051322,0.00792966899805469,0.00692529954029856,0.01
"prostate glandular acinus morphogenesis",3.71974083001966,0.00498621037666453,0.00571136635581747,0.02
"gene silencing by rna",3.7032967741874,0.00510850365553051,0.00584209822119706,0.016
"neuron death",3.70150344381971,0.0419403546389658,0.0152719920384081,0
"ventricular cardiac muscle tissue development",3.68359121336782,0.0102440994301578,0.00765353378687371,0.008
"luteinizing hormone secretion",3.6831253992738,0.0106606268460746,0.00838352998897224,0.006
"ovulation cycle process",3.67633632699517,0.0153791852449649,0.00907570815712132,0.006
"positive regulation of response to dna damage stimulus",3.67280013712618,0.00488166423345683,0.00517803986460259,0.022
"regulation of epithelial cell apoptotic process",3.67045511777734,0.0126178834452876,0.00792981317327123,0.006
"negative regulation of i kappab kinase nf kappab signaling",3.66927119356099,0.00529177602106938,0.00586773217020901,0.02
"regulation of production of small rna involved in gene silencing by rna",3.65084677158046,0.00534433957486181,0.00586143131075588,0.016
"cell differentiation involved in kidney development",3.62744167769387,0.0124292317514773,0.00858337604825503,0.01
"radial glia guided pyramidal neuron migration",3.62585914504686,0.00259214669070207,0.0037627534990324,0.026
"ventricular septum development",3.61119636397297,0.0101306342600728,0.00765524828553031,0.008
"response to muscle stretch",3.61065946764704,0.00261336018989095,0.00374536707874045,0.028
"response to estrogen",3.60137597537209,0.0230638041012571,0.0115640967218237,0.004
"dorsal ventral pattern formation",3.59706416707665,0.0233640192980529,0.0127771505968572,0.008
"dna damage response signal transduction by p53 class mediator",3.58464763769356,0.00509543436736567,0.00544600931970364,0.02
"cell maturation",3.58275143027572,0.025654951233475,0.0121480145807721,0.006
"pattern specification involved in kidney development",3.57153086849003,0.002594360676012,0.00370883224107319,0.028
"transcription preinitiation complex assembly",3.56737843807433,0.00548204054072266,0.00595129329050913,0.016
"negative regulation of cell population proliferation",3.55579289930083,0.0915346524498309,0.0213083742488409,0.004
"cardiac epithelial to mesenchymal transition",3.54685243988578,0.00796110591641627,0.00688537138718441,0.012
"response to endogenous stimulus",3.54327900906587,0.229710109742766,0.0339001376419036,0
"response to gravity",3.54302812202102,0.00245257074153051,0.00386224271435432,0.024
"negative regulation of stress activated protein kinase signaling cascade",3.53559032787506,0.00492418812576216,0.00522200418411377,0.028
"negative regulation of epithelial to mesenchymal transition",3.53195226251485,0.00798388209252153,0.00713923897784861,0.012
"glandular epithelial cell development",3.53140760557119,0.0076032803026028,0.00652423602766834,0.02
"regulation of gene silencing by rna",3.52852338202737,0.00547694804280763,0.00602704780648184,0.014
"rna polymerase ii preinitiation complex assembly",3.5156754064619,0.00558878886350431,0.00600845203217882,0.022
"regulation of dna templated dna replication",3.50451735957809,0.00470985059667146,0.00475212810883847,0.026
"lung cell differentiation",3.50145886227483,0.00734988995781168,0.00641246938086234,0.012
"regulation of prostatic bud formation",3.49495146407601,0.00291554911847925,0.00460954129814337,0.03
"positive regulation of myeloid leukocyte differentiation",3.49494390365155,0.00260866839252412,0.00387071646154333,0.03
"paracrine signaling",3.49116648274668,0.00262024713633582,0.00403372373832875,0.026
"cardiocyte differentiation",3.4823852899118,0.0182647976626758,0.0108657654441325,0.01
"lacrimal gland development",3.4812932983806,0.00763832688966067,0.00684145293214078,0.014
"regulation of transcription regulatory region dna binding",3.47530354770007,0.0181967804969172,0.0104068642715788,0.006
"vasculature development",3.46919930186213,0.0894763632059912,0.0237282487548912,0.002
"sleep",3.46555492580033,0.00269444395863684,0.0038787904453188,0.032
"telencephalon glial cell migration",3.45751038872776,0.00263564168405719,0.00393338491071686,0.028
"endocrine hormone secretion",3.45323601545506,0.0188268181263702,0.0115371091519854,0.008
"axon choice point recognition",3.45290770971254,0.00257968417956727,0.00395483396725229,0.034
"response to corticosterone",3.43592206098668,0.00767661745939404,0.00677144327416803,0.012
"androgen metabolic process",3.42461230300999,0.00755393777269637,0.00680235776916683,0.014
"developmental growth",3.41198758479502,0.0975529601874296,0.024578812598902,0.002
"dna damage response signal transduction resulting in transcription",3.40056831341313,0.00515794242185075,0.00572243066298419,0.026
"regulation of dna templated transcription initiation",3.38207701344886,0.00559253725031158,0.00624468886120743,0.016
"positive regulation of heart growth",3.37004867967947,0.00733297077234602,0.00647545744677026,0.016
"cellular response to lipid",3.35904257648763,0.0962152373795398,0.022928334874114,0
"response to epidermal growth factor",3.35656397438016,0.00787418837397126,0.00675801012304874,0.018
"metanephric epithelium development",3.35218726925525,0.00740143252513371,0.00669069225565018,0.022
